A	B	C	D	MeanMass	MeanLoad	ReliableLoad	SDLoad
30.18392948	10.76522351	15.87535461	32.52237448	0.871161877	43.01856337	37.43676014	1.860615347
30.19792948	11.26972351	17.49695461	31.63337448	0.875263181	45.59744769	39.75166843	1.948608031
30.21192948	11.94232351	16.80025461	32.47437448	0.87669694	45.54862368	39.81461882	1.911349611
30.22692948	11.06312351	17.29275461	26.01137448	0.851988344	44.0266509	38.25261834	1.924692282
30.24092948	12.16822351	17.05855461	24.05337448	0.845335025	45.26333799	39.43305909	1.943441205
30.23415709	11.05762292	14.47636974	27.04733242	0.843534369	41.17050052	35.74987142	1.806890223
30.34121614	10.15657661	12.17000943	30.80712158	0.847997618	39.71365336	34.67071491	1.680992374
30.26215709	12.53262292	13.52146974	30.73533242	0.856441013	41.97909484	36.54463534	1.811500392
30.37021614	9.810676605	17.89370943	30.15812158	0.869307878	44.49440659	38.79630191	1.899382794
30.29115709	14.20472292	13.41936974	31.50333242	0.861877734	43.27881551	37.46304121	1.938606303
30.30615709	11.53802292	15.57546974	27.98433242	0.852907136	42.75909653	37.06912484	1.896671776
30.34192948	12.25942351	12.71615461	30.07137448	0.850907614	41.42184959	36.10377067	1.772706568
30.33415709	12.85462292	16.18206974	29.32933242	0.863031674	45.66035927	39.83430836	1.942031862
30.34915709	13.28702292	16.55446974	25.31733242	0.849955893	46.50876779	40.61883357	1.963326462
30.58061638	13.39588573	17.58578477	28.40566763	0.868420097	50.15955241	44.19474262	1.988285177
30.47121614	10.46407661	14.63850943	33.78612158	0.871411502	41.99169275	36.4666336	1.841700508
30.39215709	13.77232292	16.60856974	34.09833242	0.885222674	48.8721787	42.98397668	1.96274906
30.50021614	13.90917661	12.39820943	28.74112158	0.847481193	42.34640475	36.72670403	1.873247937
30.42115709	12.13862292	14.84276974	25.48533242	0.841597248	42.24272598	36.53085544	1.903971446
30.45692948	12.22582351	17.02845461	27.03237448	0.857772744	46.12213297	40.28815774	1.944673323
30.47192948	12.04322351	12.34385461	30.49237448	0.851193849	41.16588966	35.93343747	1.744164105
30.55721614	13.27007661	12.14000943	29.97812158	0.850292595	41.83744403	36.37791877	1.819855712
30.57221614	13.02027661	12.74660943	25.28112158	0.834374971	41.45763113	35.92877137	1.842967389
30.51492948	11.34652351	16.20565461	32.97837448	0.876597568	44.41793148	38.71038414	1.902530371
30.50715709	11.78792292	16.03796974	25.73833242	0.847353445	43.58582175	37.82599123	1.919958234
30.52215709	14.57952292	18.01996974	31.19133242	0.881754694	52.75203013	46.58596877	2.055369549
30.53615709	13.79632292	13.32926974	29.26933242	0.853195549	42.77096458	37.03119169	1.913272304
30.64421614	9.916376605	15.46130943	31.49112158	0.865658959	42.08541711	36.5175729	1.855962304
30.65821614	9.849076605	12.61440943	33.99012158	0.863634292	40.40474233	35.32862404	1.692052406
30.60192948	12.32672351	14.57805461	33.37437448	0.873060162	43.46702207	37.68280491	1.928087175
30.59415709	11.21132292	15.67156974	24.86133242	0.841766381	42.44308378	36.74357422	1.899851093
30.60815709	14.35372292	17.82176974	32.33233242	0.885329314	52.29992794	46.16236327	2.04587058
30.64492948	12.25462351	17.61105461	33.62737448	0.886978857	48.65510899	42.68652029	1.989544827
30.65892948	10.04442351	16.44595461	30.90037448	0.868139159	43.01364872	37.40724117	1.86881685
30.67392948	10.87572351	16.68615461	34.22737448	0.883703347	44.77510161	39.07646803	1.899559095
30.68792948	13.10512351	17.11855461	31.87337448	0.879480532	49.08117517	43.13067882	1.983513994
30.77321614	13.23647661	16.86070943	34.79512158	0.890034079	49.36815576	43.40144629	1.988918411
30.78821614	13.10197661	12.63850943	26.74712158	0.840613238	41.7860943	36.22424441	1.85396418
30.73092948	11.48592351	16.94445461	29.95137448	0.868831247	45.49432339	39.70185664	1.930837058
30.72415709	13.27742292	15.32326974	27.86433242	0.85612638	44.97471562	39.03857864	1.978727501
30.73815709	13.54172292	16.88476974	25.46133242	0.854017451	48.19492415	42.23551899	1.986483619
30.77492948	13.39342351	12.51195461	34.82837448	0.872357499	43.12486908	37.55553388	1.856459304
30.86021614	13.38537661	12.08590943	30.73512158	0.854492148	42.21284587	36.68716212	1.841908708
30.87421614	9.570376605	13.72560943	31.58812158	0.85923375	40.61895069	35.38155058	1.745813427
30.81792948	12.11532351	12.15765461	29.41037448	0.847736753	41.08289303	35.8139546	1.756326277
30.81015709	9.875622924	16.09196974	27.44333242	0.852595976	41.90405866	36.34120639	1.854298312
31.04261638	13.86678573	17.12928477	27.20366763	0.864691249	50.46615125	44.38381989	2.027459334
30.93221614	12.25627661	13.69550943	26.86712158	0.844748138	42.10373463	36.47363269	1.876715042
30.87492948	12.56222351	13.02845461	32.17337448	0.863245649	42.46816999	36.95266481	1.838515825
30.86815709	12.23962292	15.34726974	34.47033242	0.881053579	44.65913756	38.8020685	1.952371327
30.97521614	12.86167661	15.16100943	25.11312158	0.845478165	44.43006999	38.42056677	2.003183104
30.99021614	12.03047661	13.04090943	26.24212158	0.839347615	41.37843912	35.91678508	1.820565308
31.00421614	9.743376605	12.78260943	35.87612158	0.873335274	40.80066686	35.68075012	1.706652001
31.01821614	13.18837661	16.74660943	35.52712158	0.893399033	49.48014025	43.48745671	1.997576498
30.96192948	10.77482351	17.22065461	31.57337448	0.87640026	45.50613234	39.71636054	1.929938733
30.95415709	14.46902292	15.44936974	28.03233242	0.860465962	47.56155222	41.55293072	2.002889193
30.99092948	11.90392351	13.96545461	28.16137448	0.850957757	42.26709067	36.65072245	1.872137098
31.07621614	9.892276605	12.55440943	28.72912158	0.844068944	39.88827663	34.78707474	1.700413669
31.01992948	11.66372351	12.98645461	29.59137448	0.852117442	41.55328086	36.20037234	1.784316525
31.01215709	9.832322924	15.52746974	25.55833242	0.843485231	41.26326059	35.69247027	1.856944348
31.04792948	10.44322351	12.04955461	24.07737448	0.824631814	39.05554772	33.92023256	1.711784847
31.13421614	10.58417661	13.93580943	34.13412158	0.872825345	42.01824531	36.59037245	1.809304828
31.14821614	14.01487661	13.19100943	30.84312158	0.861927773	43.95615211	38.04908755	1.969036622
31.16321614	11.78537661	12.75260943	35.60012158	0.875380984	42.43517008	37.09103668	1.781391463
31.10592948	13.05702351	13.28075461	33.66337448	0.871933927	43.46796096	37.77473365	1.897756992
31.11992948	14.20542351	14.29575461	29.09837448	0.860567183	45.44854961	39.43507669	2.004506347
31.20621614	11.12717661	12.04390943	34.72312158	0.868145809	41.29756685	36.12432203	1.724428165
31.14892948	13.19162351	12.28975461	35.68137448	0.876065971	43.23884902	37.69936844	1.846507687
31.23521614	12.68387661	13.58140943	29.83412158	0.857796513	42.97674725	37.24379696	1.910998085
31.17792948	11.32732351	14.60205461	31.96937448	0.868564583	42.97771836	37.25008288	1.909226469
31.19292948	11.91352351	17.54505461	29.87937448	0.873693288	48.16878964	42.23516008	1.97789169
31.27821614	14.29837661	12.81870943	26.18212158	0.843543567	43.56876246	37.74417238	1.941544918
31.22092948	9.991623515	16.71615461	28.76237448	0.863029252	43.57629784	37.84108846	1.911751122
31.23592948	12.35072351	14.45195461	32.81037448	0.873027695	44.01749617	38.20500339	1.937512452
31.24992948	12.13452351	14.39185461	35.10437448	0.881630334	44.02903525	38.25218875	1.925630269
31.33621614	10.78117661	15.91780943	35.44312158	0.887594615	44.68454272	38.86270574	1.94062721
31.27892948	14.16222351	14.36785461	27.99337448	0.857254775	45.63711554	39.61687915	2.006760852
31.27115709	13.81072292	16.79476974	24.82533242	0.853987331	49.0821718	43.02120035	2.020339311
31.28615709	10.69722292	15.82176974	28.87333242	0.860340518	43.24953584	37.49602855	1.917850471
31.30015709	11.36512292	17.02296974	25.61833242	0.853717065	45.3495153	39.53802978	1.937176694
31.40821614	10.20467661	13.05890943	34.02612158	0.869335833	41.29588887	36.0905699	1.735119629
31.35092948	12.15372351	17.06455461	31.03237448	0.877250899	48.03871247	42.10607125	1.977562239
31.43621614	9.873076605	17.68350943	30.78312158	0.875536015	45.8243306	40.06132082	1.921017992
31.45121614	10.69467661	17.55140943	33.79812158	0.888245588	47.19849605	41.30927562	1.963088533
31.39392948	9.684123515	13.10655461	25.53137448	0.835130919	39.69909615	34.50247471	1.73222043
31.38715709	12.77772292	15.08296974	34.74733242	0.884020623	45.73673649	39.8539296	1.960950668
31.49421614	10.00287661	13.59340943	34.85512158	0.875078867	41.56746672	36.25387015	1.77121244
31.50921614	12.90497661	13.73160943	27.55212158	0.851161618	43.42969706	37.60374955	1.941997396
31.52321614	10.47847661	13.21500943	34.17012158	0.871425298	41.6903671	36.41571279	1.758231588
31.44415709	13.11402292	17.16106974	31.44333242	0.880569948	49.71706754	43.71371953	2.001131349
31.55221614	10.10857661	14.10390943	30.42212158	0.859748942	41.4747907	35.99010776	1.828241667
31.47315709	14.06062292	15.26316974	33.43733242	0.881981938	48.10093343	42.14368263	1.985765496
31.58121614	9.887476605	15.05890943	31.79212158	0.869104167	42.36437677	36.66229741	1.900707697
31.50215709	11.89842292	15.14306974	32.40433242	0.874175916	44.50184906	38.6301785	1.957238532
31.73361638	10.97428573	17.86208477	24.72966763	0.85603123	47.36884973	41.56861872	1.933425163
31.55292948	10.01082351	12.03145461	23.96937448	0.825584792	38.88658174	33.72214694	1.721491468
31.63821614	14.22147661	12.04990943	32.64512158	0.866482268	43.98888979	38.19290967	1.932008192
31.58192948	11.40422351	13.67715461	27.66937448	0.849485321	42.02258171	36.46233884	1.853428503
31.59592948	11.01982351	12.52995461	24.65437448	0.832196115	40.32455424	35.01668249	1.769304155
31.58915709	13.01792292	15.31726974	32.35633242	0.876789521	46.54432568	40.60423226	1.980046324
31.62492948	11.81262351	14.03745461	30.67237448	0.863664379	43.17608991	37.49106799	1.89502184
31.61715709	12.19632292	15.98986974	27.02333242	0.857561725	45.87214177	39.93024467	1.980647555
31.65392948	12.12492351	13.85735461	28.91837448	0.856636866	43.12872347	37.42201186	1.902251792
31.64615709	12.60472292	15.25716974	29.19733242	0.863754214	45.51424266	39.57401151	1.980092236
31.75421614	13.14517661	14.97480943	28.82512158	0.86278502	46.2478778	40.24729471	2.000209704
31.67515709	11.88402292	15.86976974	29.30533242	0.865705445	45.56525709	39.6372485	1.976018016
31.68915709	13.58972292	16.15806974	25.26933242	0.854368854	48.2093926	42.14216251	2.022425539
31.72592948	14.27752351	12.49395461	34.98437448	0.878325157	45.0166794	39.20396358	1.937586799
31.71815709	10.54832292	16.78266974	25.01733242	0.850784205	44.22782673	38.43235804	1.93183771
31.75492948	10.34232351	13.73715461	24.53437448	0.836435282	40.72759778	35.23983471	1.829268385
31.84021614	9.834676605	13.14900943	34.41012158	0.872642192	41.23858847	35.99598448	1.747548065
31.85521614	13.30377661	17.96580943	28.62112158	0.875273308	51.81239663	45.54700991	2.088478257
31.86921614	10.43527661	12.30210943	31.67212158	0.858898706	40.8677017	35.65596706	1.737258204
31.81192948	13.53272351	14.84235461	30.87637448	0.871457557	46.91389416	40.93333482	1.99353507
31.80515709	11.91282292	15.34126974	34.45833242	0.884505597	45.51501576	39.60150189	1.971186407
31.91221614	13.39497661	15.07690943	28.12812158	0.861650656	46.97288701	40.93189038	2.013680986
31.83415709	13.57532292	16.15206974	35.94833242	0.896353418	49.76873584	43.7007604	2.022673994
31.94121614	11.86707661	16.53640943	32.34412158	0.881862057	47.77865422	41.79454353	1.994718862
31.95521614	13.60647661	13.38920943	28.32012158	0.855794436	44.51094926	38.61807733	1.964305706
31.97021614	11.33377661	14.01990943	25.30512158	0.842853847	42.40665	36.70041587	1.90209263
31.89115709	11.02872292	15.94786974	29.34133242	0.865789321	44.70619479	38.83654835	1.956563818
31.92792948	11.21682351	13.15465461	26.55237448	0.844028758	41.52887352	36.04685296	1.827354203
31.94192948	9.679323515	13.40085461	28.10137448	0.848937957	40.40221298	35.08767925	1.771524831
32.02721614	12.64067661	12.01990943	27.08312158	0.843729702	41.78268864	36.17020807	1.870841204
32.04221614	10.15177661	14.44030943	35.23912158	0.88273284	42.84166751	37.1922451	1.883155245
31.98492948	12.05762351	12.99245461	31.89737448	0.865951026	42.98052733	37.43478881	1.848593686
31.99992948	11.80302351	17.64115461	33.61537448	0.892141331	49.78672136	43.69544893	2.030439716
32.08521614	10.26227661	16.08590943	28.75312158	0.863938913	44.25463257	38.36586322	1.962938171
32.00715709	13.46482292	16.98686974	26.18233242	0.862462089	49.85902475	43.75236135	2.035570078
32.11421614	13.00587661	17.79160943	34.53012158	0.898243927	52.0861241	45.7541899	2.110660921
32.12821614	9.546376605	15.70150943	30.25412158	0.867504306	43.00580328	37.19679355	1.936351426
32.07192948	10.78922351	14.68015461	28.83437448	0.859433184	43.08739737	37.29878696	1.929551604
32.15721614	10.23347661	13.53940943	33.40112158	0.872080553	41.88974455	36.47663217	1.804384632
32.17221614	13.62567661	17.07090943	33.54612158	0.892552135	51.6866442	45.3768107	2.103293962
32.11492948	11.81742351	12.72215461	27.52537448	0.847777711	41.96366886	36.42592392	1.845929138
32.20021614	10.36797661	17.59940943	28.60912158	0.870433366	47.15336668	41.26993544	1.961158785
32.14392948	12.07692351	13.05255461	28.70237448	0.854343773	42.77077041	37.157039	1.871258153
32.22921614	13.68807661	12.11600943	31.20312158	0.862774638	43.90269624	38.11634565	1.928798321
32.15115709	14.06542292	16.30826974	26.54333242	0.862721965	49.89942685	43.73919533	2.053426252
32.25821614	13.58237661	12.90270943	29.37712158	0.859006176	44.53690306	38.73860995	1.932779193
32.18015709	12.71522292	16.27216974	33.06533242	0.885659855	48.7568384	42.73778759	2.006365657
32.21592948	10.63062351	14.43995461	25.83137448	0.846929697	42.35849488	36.61520384	1.914445028
32.22992948	13.29252351	14.00745461	34.76837448	0.884525259	46.19840758	40.35365636	1.948265347
32.31621614	9.704976605	12.62050943	28.52412158	0.84852623	40.22849496	34.98256929	1.748655299
32.23715709	11.20652292	16.71066974	26.37433242	0.859065662	46.18384862	40.29963943	1.961418105
32.34521614	13.84187661	14.86670943	29.08912158	0.867110397	47.98459941	41.93124688	2.017799652
32.26615709	13.00352292	16.50646974	26.63933242	0.862450406	48.82239931	42.76757951	2.018288744
32.37321614	10.75237661	16.93880943	28.88512158	0.870033466	46.80931239	40.85831506	1.983680993
32.38821614	12.89047661	15.45530943	24.68112158	0.851121611	47.14672447	41.0478089	2.03298745
32.33092948	10.05882351	12.71015461	24.24537448	0.832911908	39.97682389	34.64754352	1.776440413
32.34592948	11.82702351	14.56605461	30.29937448	0.8675018	44.83074069	38.98681653	1.947989659
32.33815709	13.35432292	16.17006974	25.90633242	0.859168554	48.77488816	42.69291069	2.027341373
32.37492948	10.38082351	12.48795461	26.60037448	0.841956953	40.45396334	35.1170439	1.778986792
32.46021614	13.91397661	14.45230943	32.26012158	0.878203137	47.84039392	41.84665472	1.997928389
32.40292948	10.75552351	14.61405461	26.03537448	0.849459222	43.01221069	37.20589594	1.935453093
32.41792948	10.16462351	12.24175461	26.05937448	0.838628851	39.94256565	34.63385993	1.769582147
32.41015709	13.99332292	16.84276974	31.20333242	0.88384616	51.3976831	45.12674551	2.090328562
32.42515709	13.37352292	17.47936974	30.80733242	0.884012926	51.42823892	45.18395487	2.08144398
32.43915709	14.44502292	15.97786974	28.53733242	0.870859293	50.45372223	44.26837906	2.061796872
32.47492948	9.905123515	14.25375461	25.90337448	0.846390307	41.39486006	35.72189948	1.891001362
32.48992948	10.48652351	14.15165461	25.51937448	0.845413211	42.00274011	36.28822166	1.904854092
32.57521614	11.17997661	14.35620943	35.49112158	0.886959013	44.59520009	38.83723689	1.919335784
32.59021614	12.57817661	14.10990943	29.89412158	0.865862847	45.42999647	39.59565538	1.944795279
32.53292948	12.83602351	12.63205461	31.44037448	0.866156413	43.99264993	38.31012999	1.894187842
32.52515709	13.65702292	17.45536974	26.12233242	0.86674566	51.14550864	44.92037322	2.075061055
32.54015709	14.30562292	15.89986974	32.11633242	0.884459366	50.71639671	44.53844846	2.059331875
32.64721614	10.16617661	12.07990943	33.29312158	0.867399852	40.97828042	35.65725066	1.773690188
32.59092948	13.87872351	12.13355461	34.07137448	0.876257545	45.05698898	39.2474369	1.936532214
32.67621614	11.30497661	13.33520943	25.63012158	0.844133128	42.34764245	36.68483697	1.887616302
32.61992948	9.765823515	13.99545461	28.23337448	0.854985399	41.31297267	35.69929407	1.87124055
32.63392948	11.75012351	17.60505461	31.29637448	0.885393362	50.06791088	43.92764999	2.046769326
32.62615709	12.20592292	17.38926974	26.07433242	0.864095723	49.23841587	43.2096975	2.009588199
32.73421614	13.80827661	12.51840943	27.23912158	0.851581615	44.72603762	38.95429976	1.923927373
32.74821614	13.49107661	14.81260943	26.99912158	0.859960617	47.71587094	41.66687003	2.0163491
32.67015709	13.79152292	17.06496974	29.20933242	0.877839049	51.32344811	45.04867428	2.091607317
32.68415709	13.06602292	17.53946974	30.32633242	0.882980032	51.23672852	44.99494877	2.080609209
32.79121614	13.87067661	13.40720943	24.33212158	0.844738849	45.72643776	39.81469839	1.970594905
32.73492948	11.31292351	13.89335461	26.74437448	0.851513169	43.22716982	37.48016987	1.91568134
32.82021614	14.14937661	12.59040943	26.26612158	0.849180535	45.28447186	39.50517148	1.926448232
32.74215709	10.71642292	16.66256974	24.92133242	0.854503766	45.81235738	39.94604355	1.955452941
32.75615709	13.96932292	16.70466974	31.03533242	0.884039444	51.37806473	45.09275578	2.095119049
32.79292948	11.54352351	14.12155461	27.56137448	0.85630874	44.07918336	38.29750784	1.927239955
32.87821614	11.45867661	17.64150943	35.66012158	0.903146743	50.56553914	44.35108541	2.071500461
32.82092948	10.90452351	14.20565461	28.17337448	0.858165245	43.36985896	37.60421389	1.92189643
32.83592948	12.39882351	12.01345461	30.62437448	0.860927107	42.80176571	37.08638704	1.905140837
