A	B	C	D	MeanMass	MeanLoad	ReliableLoad	SDLoad
28.84265709	12.21432292	14.53516974	24.88473242	0.831421414	40.69101073	35.28881997	1.800744064
28.87162948	10.67812351	15.90645461	35.83727448	0.878949673	42.49576063	37.16218721	1.77787144
28.85705709	11.89502292	12.79436974	26.77573242	0.83082163	39.91697633	34.85991292	1.685700732
28.88602948	12.58232351	12.35565461	32.63767448	0.853799058	41.02074529	35.84655699	1.724742661
28.87145709	13.23242292	13.31356974	30.56963242	0.850135361	41.52278448	36.20217194	1.773551117
28.90042948	13.65322351	16.47065461	29.66627448	0.861535678	45.8810865	40.08827147	1.93095315
28.88585709	13.48692292	12.70126974	29.76523242	0.844866753	41.24094014	35.98337278	1.752535891
28.89305709	12.14712292	12.43116974	31.26593242	0.84746512	40.47651593	35.42028861	1.685422033
28.99331614	10.58847661	14.21390943	34.80752158	0.867610938	41.29090618	36.00842477	1.760840641
28.90745709	10.24292292	14.08796974	25.65313242	0.829510818	39.58701746	34.47093713	1.705373188
28.91465709	14.41862292	13.15456974	32.23243242	0.858097874	42.46618305	36.9387941	1.842477112
28.94362948	9.936223515	17.40715461	27.34907448	0.850620951	41.54956576	36.04767893	1.833976341
28.95082948	13.55002351	13.79335461	29.98437448	0.85144252	41.97557842	36.37092099	1.868233473
28.95802948	13.35312351	16.68675461	25.30207448	0.845344032	45.05357531	39.23616372	1.939152067
29.03651614	9.632776605	13.42750943	26.03112158	0.828027653	38.97567752	33.91288658	1.687609923
28.97252948	12.81282351	15.59125461	25.40407448	0.84016901	42.41257074	36.57344675	1.946389589
29.05101614	14.09427661	16.28500943	26.36132158	0.84913233	45.96688158	40.04675501	1.973390658
29.05821614	14.14947661	12.44000943	29.32072158	0.844181093	41.69799653	36.2497133	1.81610834
28.99412948	12.09722351	15.43215461	28.65167448	0.85090117	42.10126734	36.48979441	1.870505324
28.97955709	10.70882292	13.77586974	25.49103242	0.828584242	39.69453956	34.60664957	1.695976336
29.00852948	9.933823515	16.03245461	27.76327448	0.846673981	41.09233645	35.83076655	1.753870085
29.08701614	12.07487661	13.76070943	24.43432158	0.82745778	40.49665423	35.16683927	1.776618614
29.00115709	12.20232292	12.32306974	25.40103242	0.824576547	39.6067195	34.53715184	1.689868846
29.10141614	10.86707661	13.54160943	32.80852158	0.857563933	40.89221899	35.7245163	1.722580774
29.10861614	10.46127661	14.73620943	31.25372158	0.855871601	41.14322821	35.80850387	1.778255084
29.02275709	11.60922292	14.67626974	26.38553242	0.837553573	40.80679953	35.44603475	1.786935297
29.05172948	11.98442351	16.29665461	30.04437448	0.860111381	43.2246791	37.66608954	1.852877397
29.03715709	11.52042292	14.99446974	24.06233242	0.829746434	40.65763181	35.24872704	1.802982084
29.04435709	12.27192292	13.29556974	28.00633242	0.839201865	40.73099475	35.56119588	1.723279507
29.05155709	12.01022292	14.85936974	31.83623242	0.860509907	41.82590856	36.35397547	1.823991684
29.05875709	13.77992292	13.55376974	32.22643242	0.859324322	42.27518997	36.74884583	1.842128841
29.08772948	12.68552351	15.12605461	33.12997448	0.868525361	42.87901993	37.15433853	1.908241767
29.09492948	9.953023515	16.43465461	32.37357448	0.867265159	41.94595376	36.68003281	1.755320445
