A	B	C	D	MeanMass	MeanLoad	ReliableLoad	SDLoad
28.86561638	11.67091	12.17175	24.8208	0.820100224	38.80864637	33.83794557	1.656912976
28.8671	13.1387	11.99329	26.413	0.828002258	40.04544206	34.93401941	1.703820614
28.8685	10.47942	12.26458	27.1956	0.827826926	38.68308148	33.7744043	1.636238275
28.87	10.02158	14.91333	26.9102	0.837414491	40.21569422	35.04264251	1.724363796
28.8714	10.63453	16.46857	29.792	0.856899184	41.82753771	36.51826475	1.769771226
28.8729	9.72881	12.64844	31.8519	0.847372782	39.36995776	34.3812638	1.66291074
28.8743	10.90933	14.18332	29.8043	0.847228406	40.71153174	35.53592497	1.725215485
28.8757	12.47538	15.83198	30.0775	0.858462622	42.95040832	37.23907744	1.903791558
28.8772	11.61306	11.934	36.0319	0.863536277	40.461698	35.47747628	1.661419981
28.8786	12.89232	14.86842	33.3949	0.867805767	42.60861842	36.92766259	1.893666464
28.8801	12.12327	14.17254	26.589	0.836579855	40.70794183	35.38993895	1.772681225
28.8815	12.89681	13.02213	28.7325	0.841198377	40.83748085	35.5886772	1.749614632
28.883	11.37466	12.47238	27.0123	0.829416199	39.36146685	34.45408987	1.635804869
28.8844	13.18608	14.63786	34.4335	0.871308547	42.83069467	37.15824085	1.890832441
28.8859	14.08332	13.35091	24.4208	0.828681067	41.18482325	35.61390261	1.856987787
28.8873	11.74921	14.13901	24.3519	0.827103654	40.14687667	34.85299264	1.764641543
28.8888	11.43899	15.12054	33.7284	0.86820483	42.0344137	36.5781356	1.818773315
28.8902	9.59964	17.83517	32.6665	0.872556005	42.82490112	37.23462224	1.863440588
28.8917	10.55124	15.81282	32.6099	0.865541811	41.90054665	36.58560931	1.771659366
28.8931	10.91781	15.61699	23.8708	0.830067548	40.49161951	35.05333854	1.812774228
28.8946	13.31925	17.2938	32.9827	0.877539574	47.87540105	42.03714812	1.946099235
28.896	13.87584	13.02094	26.9938	0.836450391	41.13907463	35.6890207	1.816698574
28.8975	12.42002	13.42337	29.8597	0.846541206	40.99325079	35.7684025	1.741629453
28.8989	12.23947	16.32485	24.6042	0.838913282	42.61026873	36.9160952	1.898072404
28.9004	12.91028	12.59575	33.4798	0.858505731	41.47312052	36.27994956	1.731070265
28.9018	11.3981	12.02563	28.0152	0.831545691	39.19088556	34.28799505	1.634309367
28.9032	12.99407	16.27873	35.0561	0.881002323	45.6619741	39.93011581	1.910634082
28.9047	13.55315	16.85304	34.0496	0.880420932	47.57730291	41.76613722	1.937070086
28.9061	13.06688	13.15268	26.5816	0.834018483	40.7198295	35.40452384	1.771782141
28.9076	11.9507	14.10847	28.9024	0.845270235	40.98800186	35.66553774	1.77416831
28.909	10.31384	17.46148	25.4409	0.843781864	41.9886624	36.45817622	1.843509532
28.9105	12.3462	14.53845	24.4738	0.830755134	40.6890496	35.18020443	1.836295808
28.9119	13.76861	15.76132	34.8838	0.879097276	45.77666153	40.00204681	1.924886335
28.9134	11.26045	14.75464	34.5012	0.869493634	41.78536322	36.36473077	1.80689134
28.9148	12.51977	14.75404	26.3872	0.839293561	41.17293264	35.62593584	1.849013113
28.9163	11.53725	16.27095	30.6054	0.86101778	42.56707688	37.07145262	1.8318888
28.9177	10.44999	16.94347	31.7953	0.867142483	42.30369188	36.85899376	1.814913292
28.9192	11.65096	12.13462	25.8162	0.823996438	39.0079441	34.06020052	1.64926051
28.9206	11.1996	14.36178	34.7559	0.868706207	41.56883932	36.20315974	1.788573577
28.9221	11.61904	13.75574	24.1132	0.824401362	39.84969524	34.64152338	1.736070602
28.9235	13.99255	12.85805	30.9524	0.851224753	41.74985853	36.31494155	1.811652885
28.925	12.7447	14.66421	26.1349	0.838614453	41.25809023	35.64744415	1.870229701
28.9264	9.97918	17.77109	25.2034	0.843547052	42.28845578	36.77817784	1.836773401
28.9279	12.86739	15.56489	35.2099	0.878216523	44.10208831	38.39282971	1.903100795
28.9293	10.78764	15.54872	32.1681	0.862984049	41.94646481	36.62531032	1.773731767
28.9307	11.73425	17.11474	31.2932	0.867831199	43.8278537	38.15472044	1.891058924
28.9322	13.52273	13.75214	26.1632	0.836277701	41.29469785	35.73174324	1.854332427
28.9336	11.45196	16.07213	25.5062	0.839748175	41.57733081	36.0695032	1.835956617
28.9351	10.56171	17.18421	30.6952	0.863860988	42.46482968	36.95025563	1.838205447
28.9365	9.76871	17.06025	27.9905	0.851382536	41.30340579	35.94017164	1.787758426
28.938	12.228	16.99078	24.6608	0.842089161	43.43962777	37.68960594	1.916688644
28.9394	13.05342	14.87021	24.854	0.835468952	41.57264381	35.81515573	1.919177413
28.9409	13.75115	16.12962	34.9171	0.881034236	46.58684062	40.79568434	1.93040023
28.9423	10.58565	12.32207	31.4261	0.845653922	39.60363965	34.61857175	1.661702044
28.9438	12.34221	16.39611	25.1555	0.841706135	42.94169714	37.23854879	1.901064029
28.9452	13.32373	16.30868	31.1234	0.865829229	45.12799064	39.36986648	1.919389441
28.9467	11.97315	14.86542	24.9069	0.833020297	40.75354499	35.28903861	1.821516095
28.9481	9.63405	12.87242	33.1279	0.853616001	39.65565737	34.6574637	1.666077335
28.9496	10.94873	17.15007	35.6837	0.884149949	43.67836695	38.12255335	1.85195207
28.951	14.04292	17.53334	33.6632	0.882090796	49.81837912	43.92287394	1.965183463
28.9525	10.76719	13.78209	32.0377	0.854821047	40.82284877	35.62640922	1.732159799
28.9539	11.38513	17.7663	34.0668	0.88091275	45.1087682	39.40740651	1.900468472
28.9554	11.3567	12.57119	33.5229	0.856131933	40.6423385	35.62421617	1.672720271
28.9568	10.27593	12.62449	35.2505	0.861881622	40.15853654	35.19320915	1.655121821
28.9582	10.62006	15.26426	24.2929	0.829930507	40.20036461	34.8419534	1.78615077
28.9597	10.81308	12.6173	28.8384	0.836703796	39.54548758	34.6167992	1.642908722
28.9611	12.03798	16.30808	30.0369	0.860033081	43.11352213	37.46622799	1.882445819
28.9626	13.54119	12.11127	25.767	0.827191918	40.36668608	35.16643444	1.733430506
28.964	14.0095	14.7714	25.9393	0.841206025	42.76428672	36.86208609	1.967415301
28.9655	14.03394	11.90107	30.4368	0.845447659	41.40841815	36.1034382	1.768340211
28.9669	11.73275	12.54245	27.9327	0.834261963	39.84527336	34.89389148	1.650473283
28.9684	13.16264	13.48326	24.8749	0.829622365	40.74025524	35.30875361	1.810514431
28.9698	11.24299	14.89417	32.5028	0.862292276	41.7248723	36.32501626	1.79996582
28.9713	12.20406	13.86772	27.0246	0.837509809	40.73094531	35.43127044	1.766571839
28.9727	13.02998	15.03251	32.3515	0.864947786	42.83359605	37.11742577	1.905404705
28.9742	11.93823	14.95346	35.1656	0.874291639	42.41362991	36.85647354	1.852399666
28.9756	12.40655	16.44402	32.6369	0.871661652	44.31968907	38.6597316	1.886666957
28.9771	11.57415	13.64734	35.2259	0.868232672	41.51116042	36.2184096	1.764263804
28.9785	9.8914	13.73837	31.0508	0.849516466	40.24182454	35.13866812	1.701065187
28.98	10.68241	12.05977	34.3695	0.856558792	39.9020529	34.95187602	1.650071618
28.9814	11.41156	15.13072	28.1198	0.845842669	41.27099071	35.8880222	1.794336602
28.9829	12.57662	16.60272	33.9204	0.877699767	45.28442905	39.60278834	1.893894759
28.9843	10.94973	13.37187	25.8507	0.828600359	39.61158372	34.59485461	1.672255861
28.9857	10.79612	14.1953	31.1566	0.853161326	40.95985741	35.72607849	1.74460635
28.9872	14.1297	13.28982	28.0176	0.842407375	41.55173975	35.97607264	1.858569955
28.9886	9.93978	17.53574	31.7374	0.86858573	42.59414636	37.03140028	1.854262913
28.9901	12.72375	13.15508	31.815	0.854085886	41.41121036	36.19760304	1.737882433
28.9915	11.27641	13.62578	32.6505	0.857424746	41.07322342	35.85208503	1.740392809
28.993	9.86846	14.98639	32.2087	0.859508498	41.01903429	35.73904196	1.760010944
28.9944	9.86347	17.55969	31.954	0.869457189	42.61493012	37.05019396	1.85492628
28.9959	10.02257	15.54034	24.5857	0.831334727	39.9288871	34.61089563	1.772677418
28.9973	12.84644	14.52647	35.2272	0.874092049	42.71505423	37.07302508	1.880690806
28.9988	14.02796	16.62607	25.34	0.846048522	45.99159342	40.14632612	1.948437375
29.0002	11.94771	12.60593	30.614	0.84596675	40.46656641	35.39332677	1.691092851
29.0017	10.71433	14.16356	35.7317	0.87132335	41.24349115	35.96819437	1.758445743
29.0031	13.94217	12.57838	35.3219	0.867704277	42.34828498	36.92072794	1.809199559
29.0046	10.64749	14.8768	35.9175	0.875117625	41.55993358	36.17141059	1.796188105
29.006	11.10783	17.46268	24.7359	0.842858671	42.81617978	37.16876276	1.882486778
29.0075	9.95724	16.17214	32.2136	0.865183282	41.58020093	36.24863798	1.777201279
29.0089	9.93031	14.68577	28.1185	0.841809544	40.31153105	35.13029954	1.727090416
29.0104	13.13471	17.61359	35.4782	0.88889936	48.85593345	42.98206556	1.957970978
29.0118	11.72627	17.2932	26.1485	0.84865957	43.47649212	37.7501807	1.908785114
29.0132	13.97559	14.24141	27.9647	0.846632547	42.25826047	36.47347698	1.92827595
29.0147	13.87684	13.5108	31.105	0.854744279	41.90358658	36.33531958	1.856103237
29.0161	12.05494	15.23073	29.8326	0.854701479	41.99199834	36.38311419	1.86964239
29.0176	10.78964	17.00455	28.4569	0.855010396	42.31603572	36.80504364	1.837011451
29.019	11.18065	14.74745	26.0833	0.835890923	40.63280781	35.34112153	1.763908956
29.0205	10.77667	12.8844	31.7522	0.850067115	40.22609317	35.16615416	1.686659272
29.0219	10.5672	14.83848	31.1763	0.855723316	41.31976394	36.04346622	1.758779394
29.0234	12.18012	17.47765	28.0164	0.857462504	44.93527504	39.13833143	1.932329358
29.0248	10.1303	15.04149	25.8052	0.834408105	40.14295567	34.9001658	1.747610028
29.0263	11.34124	13.92641	35.456	0.870245431	41.53016482	36.20749132	1.774238102
29.0277	10.3672	13.14011	25.4532	0.825414894	39.06372955	34.08669958	1.659022713
29.0292	10.13529	14.62528	30.5734	0.85181379	40.91943967	35.68535164	1.744709391
29.0306	10.28641	17.16564	34.6021	0.879565769	42.96938427	37.47349129	1.831978377
29.0321	13.50378	17.81541	33.6324	0.882867044	49.70176773	43.75766483	1.981382827
29.0335	13.13671	15.30858	26.7121	0.844753651	42.50970148	36.67470712	1.945013036
29.035	10.23903	13.5102	32.0118	0.853146502	40.40170675	35.29033901	1.703802311
29.0364	10.67941	14.55821	34.2661	0.867266433	41.39528964	36.06231428	1.777672086
29.0379	13.26937	16.14219	26.023	0.845776782	44.03261951	38.18928255	1.947793921
29.0393	9.70637	13.54254	35.8203	0.867749144	40.29638361	35.23239885	1.688007867
29.0407	12.84893	14.59055	24.6325	0.833386286	41.23029073	35.56312313	1.889070355
29.0422	9.63605	14.76242	23.9003	0.82479535	39.10112811	33.87775371	1.741138153
29.0436	11.85744	14.97202	34.1874	0.870675433	42.28902238	36.73373654	1.851776151
29.0451	10.39862	14.37196	34.2612	0.866042702	41.12842773	35.85758478	1.756961123
29.0465	9.49939	15.59663	28.1407	0.845338668	40.42081749	35.19311634	1.742580416
29.048	12.86789	13.85395	26.5176	0.837246232	41.03954	35.56510458	1.824825803
29.0494	13.52523	12.82391	29.4302	0.844821758	41.23636367	35.89217473	1.781409976
29.0509	11.15671	13.67549	34.1566	0.863722561	41.27239706	36.0321489	1.746762781
29.0523	13.10977	13.95037	26.002	0.836289101	41.21725779	35.66734313	1.849985745
29.0538	11.97714	15.36547	35.3822	0.877220404	42.92019391	37.33120167	1.863011704
29.0552	11.61605	17.0866	25.1395	0.843696708	42.84839843	37.1643188	1.894707743
29.0567	12.1113	14.74805	27.0726	0.841638793	41.19249748	35.73447903	1.819353439
29.0581	12.44745	16.28412	25.4323	0.842880544	43.08440401	37.36826958	1.905392755
29.0596	11.47391	12.99518	24.5611	0.823209261	39.44185324	34.38712344	1.684922855
29.061	12.83547	16.45839	35.397	0.883502348	45.98803824	40.25614635	1.910645282
29.0625	9.6949	15.80384	33.7296	0.869512387	41.27813329	35.92310719	1.785022392
29.0639	12.47887	15.38643	25.3868	0.838717735	41.77768623	36.09727058	1.893486407
29.0654	11.7128	12.97243	24.5439	0.823487446	39.55100868	34.46146065	1.696529021
29.0668	10.42156	15.18402	26.7539	0.839336822	40.71460541	35.47341505	1.747076853
29.0682	9.44154	15.99188	29.6862	0.853547702	40.80481237	35.50107777	1.767925093
29.0697	9.92532	17.32853	27.4331	0.851135886	41.81921141	36.3690826	1.816723537
29.0711	13.39855	13.80484	30.5648	0.853433937	41.75208534	36.20965143	1.847492138
29.0726	12.44196	15.23911	25.7523	0.839390911	41.59891104	35.95697374	1.880660189
29.074	13.81549	12.1981	33.9499	0.86066164	41.87911519	36.54473151	1.778141531
29.0755	9.9717	13.8288	34.4101	0.863826726	40.60655132	35.47554564	1.710348344
29.0769	10.34725	15.00735	26.8376	0.838858355	40.57259003	35.34829662	1.741444495
29.0784	13.73021	15.21516	35.1423	0.878241009	44.88763759	39.12614802	1.92051125
29.0798	9.66198	13.86533	33.3211	0.859234908	40.33994965	35.21715046	1.707612828
29.0813	9.4969	12.21367	29.2001	0.835243243	38.57014348	33.59283373	1.659115973
29.0827	14.37658	13.01016	24.5377	0.828777824	41.38686085	35.81231919	1.858194806
29.0842	10.49388	17.24709	31.4175	0.867550465	42.75139798	37.20419877	1.849080584
29.0856	10.53478	12.01725	30.8392	0.842482386	39.29109422	34.3187658	1.657455517
29.0871	14.27533	12.65563	28.153	0.840765562	41.52402037	36.03768747	1.82879166
29.0885	11.03452	16.84226	30.534	0.863165134	42.7130351	37.20298283	1.836698175
29.09	13.05791	15.37026	25.58	0.840789032	42.40725208	36.57422328	1.944357844
29.0914	10.05748	14.92112	33.1193	0.863595367	41.16374061	35.85442324	1.76978603
29.0929	11.35122	16.32964	24.3224	0.836748101	41.66554379	36.0873566	1.859409991
29.0943	11.5158	12.2005	27.5956	0.831710704	39.42175811	34.49264528	1.643050209
29.0958	11.62054	15.23732	24.9647	0.834718868	40.98525884	35.50852772	1.825591041
29.0972	11.21107	15.79066	25.3031	0.837813901	41.20941156	35.73612467	1.824442957
29.0986	10.21708	14.46479	29.6899	0.847965644	40.69866885	35.49403811	1.73489022
29.1001	12.44346	15.77809	25.7842	0.842079011	42.42084643	36.72112211	1.899922677
29.1015	11.37067	17.21355	26.6628	0.850174584	43.06310953	37.36950544	1.897882587
29.103	13.35316	14.145	25.0841	0.83439422	41.45484422	35.80381594	1.883690541
29.1044	11.60109	13.88329	25.7929	0.832213219	40.32579075	35.11814985	1.735893613
29.1059	13.32074	13.42696	27.4787	0.840014414	41.16025902	35.68054293	1.826586039
29.1073	12.23	13.0922	29.413	0.844074653	40.80995295	35.63779042	1.724067399
29.1088	9.95574	16.00985	26.6604	0.842040049	40.66469457	35.39455903	1.756725321
29.1102	14.29977	15.66131	26.6358	0.848423581	44.96805691	38.98856308	1.993179895
29.1117	13.46338	16.27754	25.3388	0.844232577	44.52892089	38.68347846	1.948495749
29.1131	9.60114	17.48963	29.1288	0.858148888	41.99422996	36.52624235	1.822676516
29.1146	9.84702	14.78997	34.4372	0.868148602	40.93500157	35.63530437	1.766579281
29.116	10.23603	16.6099	34.8974	0.87872766	42.42155193	36.97095746	1.816878758
29.1175	10.32182	12.12504	26.6714	0.826131433	38.44916868	33.50863202	1.646858181
29.1189	13.75714	14.32046	26.4376	0.841240739	42.15118697	36.37043934	1.926930655
29.1204	12.07988	15.07383	27.6583	0.845698834	41.60530923	36.05417926	1.850390851
29.1218	11.51829	17.71001	31.1911	0.870157995	44.80328789	38.98615684	1.939058553
29.1233	12.01753	15.29541	30.0947	0.856380058	42.15989473	36.53721488	1.874240992
29.1247	12.06741	17.49981	29.4179	0.863195859	45.03427739	39.20961035	1.941570573
29.1261	13.78856	17.59623	32.1287	0.876650457	49.56955828	43.63778848	1.977271762
29.1276	13.87035	12.05917	28.7289	0.839867081	41.15625376	35.84084191	1.771817538
29.129	12.90729	12.20709	27.9155	0.835624483	40.44554535	35.2986403	1.715648174
29.1305	14.14666	16.20507	26.1103	0.848332972	45.7418769	39.80900287	1.977639839
29.1319	11.19361	12.18972	27.0935	0.82937932	39.13260501	34.21331871	1.639774676
29.1334	13.70776	16.43204	28.5381	0.858138166	46.20214284	40.3402411	1.953982229
29.1348	9.44752	16.89496	34.5258	0.877499069	42.08550548	36.63674596	1.816267103
29.1363	11.56318	17.64533	26.13	0.850354327	44.01932381	38.25212484	1.922414404
29.1377	12.68634	14.3001	34.8629	0.872084692	42.42622123	36.81386851	1.870798587
29.1392	9.63106	16.93868	27.3704	0.848907523	41.1477891	35.78452165	1.787769527
29.1406	13.94666	13.10418	29.5201	0.847534425	41.60693887	36.09760218	1.83645965
29.1421	12.57064	13.25629	33.2485	0.860971214	41.69595987	36.3798119	1.772062918
29.1435	10.80559	12.47837	33.7887	0.856911833	40.33525686	35.33448174	1.666937821
29.145	9.78467	14.62648	33.7518	0.864699888	40.81924199	35.55040008	1.756294108
29.1464	13.98157	14.88938	24.7137	0.83770665	42.88250131	36.951998	1.976849599
29.1479	14.15813	13.39163	33.0319	0.862718131	42.5707311	36.99430335	1.858823506
29.1493	14.34017	15.70203	33.6546	0.875553698	46.43159297	40.60698329	1.941551449
29.1508	12.79657	16.60631	26.9778	0.851290384	44.56048115	38.79759562	1.920976575
29.1522	9.72832	14.24261	33.1427	0.860536116	40.59195607	35.39251871	1.73315908
29.1536	9.60612	15.07802	24.0763	0.827259366	39.33318132	34.06125062	1.757323711
29.1551	10.91233	12.88499	25.3277	0.825243739	39.23668154	34.26131546	1.65846808
29.1565	11.03103	16.46558	32.8326	0.871237752	42.83864145	37.39412044	1.814854254
29.158	12.04347	13.20778	33.4737	0.860831607	41.4640565	36.22361694	1.746826584
29.1594	13.0983	16.14698	30.2276	0.862230758	44.5818629	38.81372154	1.922728531
29.1609	9.83455	16.77399	28.0348	0.851362137	41.26994984	35.91853516	1.783818573
29.1623	11.42104	14.67379	35.3736	0.873920274	42.02514436	36.54551475	1.826557212
29.1638	12.79008	13.24191	33.4712	0.862199321	41.82560672	36.46815644	1.78583046
29.1652	10.85298	14.81572	25.0644	0.832339531	40.41583802	35.08805551	1.775941122
29.1667	13.67784	15.07023	30.9253	0.861459287	43.58570624	37.7673787	1.939457388
29.1681	13.56862	16.62428	33.7087	0.879108459	47.23747106	41.43383148	1.934561363
29.1696	12.55917	13.99348	30.5709	0.853069574	41.46953495	36.07814	1.797145435
29.171	13.43495	12.44783	31.5233	0.851857386	41.54350119	36.27507422	1.756155791
29.1725	9.96472	14.4073	34.7546	0.868138758	40.8861889	35.63122689	1.751667435
29.1739	12.65343	12.23463	26.6899	0.830655132	40.07208283	34.95416152	1.705986853
29.1754	11.41605	16.75183	34.7743	0.88066895	43.83410338	38.32021393	1.837977245
29.1768	13.86088	16.15058	27.0234	0.851443393	45.50706889	39.57590581	1.977069519
29.1783	10.44002	17.00276	28.1271	0.853849305	42.07726663	36.60121473	1.825364635
29.1797	9.95923	16.03739	33.2731	0.8696197	41.68723839	36.31304167	1.791412644
29.1811	12.34321	16.65482	32.3158	0.872031483	44.69662719	39.01075967	1.895303709
29.1826	14.41348	17.07222	26.7071	0.854679085	48.17040096	42.29788791	1.957519361
29.184	10.35274	12.54664	27.9401	0.83318536	39.17233735	34.23491192	1.645821098
29.1855	10.03354	14.15278	32.9323	0.859871616	40.7778975	35.56765115	1.736762102
29.1869	12.51677	13.92342	33.6521	0.865608246	41.99998657	36.49776216	1.83408887
29.1884	13.22299	16.81531	25.6833	0.847607716	45.30491356	39.517178	1.929259981
29.1898	11.27441	12.84307	24.0542	0.820823698	39.19380886	34.15333116	1.68017212
29.1913	11.57715	15.51698	35.5372	0.87846787	42.83829239	37.28949045	1.849614835
29.1927	13.84941	13.75454	33.5574	0.866039271	42.64977697	37.04504162	1.868259446
29.1942	9.59565	13.24132	30.9561	0.847560422	39.76249421	34.72449706	1.679345264
29.1956	10.71383	15.72239	35.4523	0.877889148	42.24201549	36.77449675	1.822520225
29.1971	10.2096	14.35639	26.813	0.836434686	40.04445579	34.86342743	1.7270227
29.1985	12.57612	16.42066	30.9745	0.866011202	44.45552209	38.7146553	1.91363694
29.2	10.9637	12.51131	24.2855	0.819895357	38.79796685	33.82216236	1.658614218
29.2014	13.51725	14.45161	24.8121	0.835498353	41.8889109	36.11345377	1.925167141
29.2029	10.77068	16.23861	29.7908	0.857327962	42.06145383	36.72986161	1.777211033
29.2043	11.04399	12.0957	31.6648	0.847360828	39.88334743	34.88520167	1.666061362
29.2058	11.94422	14.50731	30.5586	0.854709407	41.5242499	36.07006679	1.818074979
29.2072	9.61261	13.44313	29.0476	0.840902079	39.58825251	34.51008922	1.69273408
29.2086	9.50787	13.27964	24.3076	0.820814518	38.35658928	33.35017127	1.668818802
29.2101	11.35521	12.43705	30.4774	0.844542042	40.09529389	35.0793165	1.672005284
29.2115	10.90634	16.02302	29.9827	0.857287108	42.07409554	36.74746637	1.775556671
29.213	11.98611	15.68407	27.0492	0.846239662	42.22997927	36.62034905	1.869891084
29.2144	13.07686	16.49971	33.3248	0.876535944	46.07986082	40.31804972	1.920618428
29.2159	12.25593	15.15707	29.0512	0.852474869	42.0780971	36.4098302	1.889436794
29.2173	10.06048	15.37745	26.6764	0.839937247	40.58055232	35.32904474	1.750515954
29.2188	9.69141	17.78606	31.6169	0.869600638	42.99066347	37.37732454	1.87112733
29.2202	12.17464	16.52606	31.3769	0.867624643	44.07400876	38.38802324	1.895343042
29.2217	13.24743	17.58485	32.7563	0.879068784	48.8126337	42.89251622	1.973387624
29.2231	11.1198	17.72797	30.6472	0.867851249	44.28379119	38.50311573	1.926906599
29.2246	13.14519	15.35948	25.5886	0.841510705	42.65293728	36.78719907	1.955261065
29.226	12.35568	13.18263	29.7169	0.846381919	41.01668403	35.78685101	1.743291043
29.2275	11.5178	15.84276	24.5537	0.83627741	41.54866377	35.98111798	1.855862832
29.2289	11.58812	15.25528	32.6812	0.866238155	42.30528941	36.7698093	1.845174187
29.2304	10.99561	13.24551	23.9299	0.821724755	39.34314918	34.27292961	1.690086152
29.2318	12.61652	12.34063	28.4397	0.838251784	40.49893167	35.37095244	1.709339521
29.2333	11.36518	14.75284	24.3569	0.83045949	40.56787379	35.16061949	1.802431927
29.2347	9.66298	14.05936	25.6624	0.830077609	39.26794463	34.12445062	1.714511151
29.2361	12.04895	17.06683	28.847	0.859743382	44.38010902	38.63018543	1.916655895
29.2376	12.14421	17.7669	33.3125	0.880350224	46.77718914	40.93309978	1.948044728
29.239	11.20259	14.63067	30.849	0.855333002	41.37357817	36.02225598	1.783787744
29.2405	14.19104	11.91664	28.3818	0.838894013	41.32789639	35.95493381	1.79100126
29.2419	10.23803	12.76882	29.3847	0.840158593	39.60265843	34.61349355	1.663067713
29.2434	11.3572	14.42107	32.1164	0.860025573	41.53233769	36.13047436	1.800634919
29.2448	13.81749	15.21216	23.9274	0.836041292	43.12578006	37.18577289	1.980017578
29.2463	10.82006	15.36008	31.084	0.85890094	41.84883856	36.50449148	1.781462691
29.2477	13.78208	13.44253	30.6681	0.853603701	41.90538296	36.32836026	1.859021823
29.2492	12.57114	16.5081	32.9347	0.874469317	45.12735663	39.41582589	1.903858179
29.2506	9.96322	15.46728	26.1091	0.838058649	40.37449001	35.09581143	1.759573021
29.2521	13.76263	13.07723	33.1095	0.861522372	42.26254036	36.82004987	1.814177409
29.2535	10.39613	17.77469	33.7112	0.879268935	44.12394597	38.46673599	1.885751122
29.255	13.90576	12.73708	25.057	0.82947939	41.07969386	35.63241323	1.815774135
29.2564	12.32077	12.87481	27.7211	0.837253301	40.53660769	35.37997875	1.718889493
29.2579	10.61109	16.52127	30.9228	0.863409312	42.32048184	36.92017714	1.800115373
29.2593	11.98561	16.37874	27.3199	0.850834138	43.25132222	37.57957002	1.890598566
29.2608	10.04651	16.01703	27.2621	0.845294833	40.98689743	35.704608	1.760776647
29.2622	12.43398	17.56449	26.9434	0.854935161	45.70650358	39.88744082	1.939702462
29.2636	9.654	15.65412	30.7727	0.857535976	41.1635889	35.82201725	1.780537541
29.2651	12.25394	14.65882	31.0767	0.858215257	41.91591996	36.35532714	1.853545158
29.2665	11.72328	15.23612	27.5869	0.846020294	41.64010189	36.12271067	1.839144516
29.268	13.34917	14.09289	29.349	0.851021632	41.9179158	36.24683418	1.890375039
29.2694	9.60164	14.32166	28.8987	0.844229547	40.08690559	34.88883172	1.732704581
29.2709	9.57171	15.23372	32.6173	0.863052896	40.97521002	35.64019723	1.778351236
29.2723	14.21099	13.35151	31.0484	0.855529799	42.26571569	36.61484957	1.883636488
29.2738	11.36069	16.79435	28.9836	0.858083236	43.03442028	37.43485892	1.866534769
29.2752	11.80657	16.84825	34.7399	0.881936604	44.70299654	39.10953938	1.864500021
29.2767	14.2075	12.8802	31.9835	0.85717419	42.31230161	36.77824183	1.844700742
29.2781	13.56313	14.48335	24.251	0.833902755	41.95594979	36.15581429	1.93339333
29.2796	10.21758	17.33752	28.4089	0.856445965	42.43092425	36.91318577	1.839260264
29.281	9.87195	16.69255	34.3363	0.877124941	42.31083946	36.86119802	1.816561081
29.2825	13.52872	11.94958	25.9024	0.828358114	40.44614036	35.20710125	1.746359762
29.2839	10.3303	17.20277	30.737	0.865235686	42.64302318	37.11190768	1.843719304
29.2854	10.58814	14.27974	24.1378	0.826540959	39.82562886	34.58159203	1.748025683
29.2868	12.2684	17.72618	31.9515	0.875215614	46.73929476	40.87221192	1.955709277
29.2883	13.80701	14.85405	34.7386	0.875971253	44.43418848	38.6732705	1.920320721
29.2897	12.22351	12.30889	24.1391	0.820898049	39.33107971	34.19025665	1.713620831
29.2911	13.68333	16.99198	31.6452	0.872658732	47.87930677	42.05965474	1.93989889
29.2926	12.59158	14.19051	34.8334	0.872054966	42.40263232	36.79979873	1.867625521
29.294	10.8415	15.2972	33.6706	0.869540091	42.03957382	36.59449326	1.815040773
29.2955	9.91983	14.94627	26.3909	0.837185612	40.16291469	34.91481896	1.749378661
29.2969	12.93721	13.83359	34.6365	0.870177368	42.36889623	36.80255422	1.855461566
29.2984	10.82554	12.92751	27.8281	0.835524546	39.71139886	34.74913881	1.654099365
29.2998	10.58266	13.36768	33.3629	0.859487053	40.776566	35.64298819	1.711205723
29.3013	10.7637	15.38344	25.4126	0.836514074	40.81565291	35.41649656	1.79973259
29.3027	12.43747	13.54434	30.2941	0.850499281	41.29639666	36.00153871	1.764966185
29.3042	14.41298	13.36827	34.9097	0.871222556	43.48963864	37.86821237	1.873823126
29.3056	14.17159	17.51418	34.3154	0.886238534	50.44700957	44.51282169	1.978077797
29.3071	13.52622	14.71331	24.4898	0.835874686	42.21261726	36.36276038	1.949967251
29.3085	9.89888	14.67139	27.4873	0.84048454	40.21668289	34.99655668	1.740055417
29.31	11.06394	12.76582	33.4232	0.857753364	40.72861257	35.66103211	1.689206439
29.3114	10.92729	14.39592	29.253	0.847818372	40.90570118	35.64196052	1.754593676
29.3129	9.48992	15.33553	28.0644	0.845028532	40.39386503	35.1365873	1.752439354
29.3143	12.3492	14.02163	29.3146	0.848822232	41.39678043	35.9466623	1.816719976
29.3158	11.75121	17.83457	27.6497	0.858001838	45.2145616	39.37072657	1.947959952
29.3172	12.67238	13.76951	36.0885	0.875497604	42.53156124	37.01111587	1.840162568
29.3186	11.51081	13.77909	28.9085	0.84489534	40.82609061	35.60384988	1.740760256
29.3201	11.05447	13.05148	34.4482	0.863115812	41.02774015	35.91368964	1.704696574
29.3215	11.20359	16.18531	30.929	0.863009997	42.65037201	37.19034025	1.820024544
29.323	12.84843	15.04808	27.6374	0.847593095	42.20593919	36.47942404	1.908853022
29.3244	12.94619	11.93281	27.6054	0.834130751	40.31019381	35.14473795	1.721831824
29.3259	13.85439	13.86413	33.2337	0.865793109	42.75657615	37.10500164	1.883872619
