"Status Code/Type"	"Row Name"	"Run #"	Weight_MeanLoad	Weight_MeanMass	Weight_ReliableLoad	Weight_SDLoad	A	B	C	D	MeanLoad	MeanMass	ObjFunc	ReliableLoad	SDLoad	"Design Feasibility"	"Objective and Penalty"	"Objective Function"	"Penalty Function"
OK	Task[1].Optimization1[1]/Subflow[62]	62	1	1	1	2	35.56769219569423	11.151104456586317	17.293102929008594	25.566843693636987	50.42840226303042	0.8725965112137298	73.47721323596909	44.243305032567065	2.061714888369124	9	73.47721323596909	73.47721323596909	0
OK	Task[1].Optimization1[1]/Subflow[64]	64	1	1	1	2	35.55757052156043	11.125175373548368	17.275705473341695	25.513317341967177	50.34210835218892	0.8722240423989791	73.29831287544357	44.16722125763815	2.0583114836274716	9	73.29831287544357	73.29831287544357	0
OK	Task[1].Optimization1[1]/Subflow[65]	65	1	1	1	2	35.54744884742664	11.099246290510418	17.2765828457757	25.459790990297368	50.283799933113926	0.8719310429275998	73.11340189396105	44.11598210042123	2.055955044932962	9	73.11340189396105	73.11340189396105	0
OK	Task[1].Optimization1[1]/Subflow[66]	66	1	1	1	2	35.527205499159045	11.04738812443452	17.278337590643712	25.35273828695775	50.16724902471361	0.8713452531966328	72.76126075647892	44.01347667460591	2.0512731814912892	9	72.76126075647892	72.76126075647892	0
OK	Task[1].Optimization1[1]/Subflow[67]	67	1	1	1	2	35.48671880262386	10.943671792282723	17.281847080379737	25.13863288027851	49.934379345362224	0.8701744995764926	72.13358438087585	43.8083050974454	2.042040409937823	9	72.13358438087585	72.13358438087585	0
OK	Task[1].Optimization1[1]/Subflow[68]	68	1	1	1	2	35.40574540955349	10.736239127979129	17.288866059851788	24.71042206692003	49.46928241549969	0.8678361522201028	71.2327615635595	43.39686957378637	2.0241531373152264	9	71.2327615635595	71.2327615635595	0
OK	Task[1].Optimization1[1]/Subflow[69]	69	1	1	1	2	35.24379862341275	10.32137379937194	17.30290401879589	24	48.57253359816065	0.8637363698991833	71.13559630218151	42.59743972376102	1.991713232640083	9	71.13559630218151	71.13559630218151	0
OK	Task[1].Optimization1[1]/Subflow[71]	71	1	1	1	2	35.307884314918454	10.485544587191267	17.29734890820864	24.192904184306403	48.907395204248296	0.8650151090430437	70.91148824736331	42.89630819806287	2.003711035297521	9	70.91148824736331	70.91148824736331	0
OK	Task[1].Optimization1[1]/Subflow[72]	72	1	1	1	2	35.34419219923337	10.485544587191267	17.29734890820864	24.192904184306403	48.94481390771494	0.8651707899557577	70.87399297667957	42.929808135238844	2.005017300746339	9	70.87399297667957	70.87399297667957	0
OK	Task[1].Optimization1[1]/Subflow[76]	76	1	1	1	2	35.70445230351851	10.509057621780759	17.303449826193045	24.01491327935221	49.31480697578755	0.866091830639117	70.76960862847432	43.257832854069605	2.0190068577797198	9	70.76960862847432	70.76960862847432	0
OK	Task[1].Optimization1[1]/Subflow[78]	78	1	1	1	2	35.61747519531305	10.503900635305506	17.30211174490828	24.05395106012327	49.226231486533166	0.8658552218247217	70.74902329850886	43.1794607153311	2.0156057148578905	9	70.74902329850886	70.74902329850886	0
OK	Task[1].Optimization1[1]/Subflow[80]	80	1	1	1	2	35.61747519531305	10.515404535940812	17.30211174490828	24.05395106012327	49.242893699380616	0.8658746724158269	70.74791372548498	43.194144886435126	2.016265067164148	9	70.74791372548498	70.74791372548498	0
OK	Task[1].Optimization1[1]/Subflow[81]	81	1	1	1	2	35.61747519531305	10.503900635305506	17.32041385665319	24.05395106012327	49.2529051778733	0.8659347728889721	70.74257233300693	43.203147810420475	2.016601254576677	9	70.74257233300693	70.74257233300693	0
OK	Task[1].Optimization1[1]/Subflow[83]	83	1	1	1	2	35.61018811280641	10.522463672417684	17.303657265199483	24.089344719127254	49.25597625788512	0.8659993844998869	70.73917197057733	43.206068511199184	2.0166513813771045	9	70.73917197057733	70.73917197057733	0
OK	Task[1].Optimization1[1]/Subflow[84]	84	1	1	1	2	35.60290103029977	10.541026709529861	17.305202785490685	24.124738378131237	49.28570380486614	0.8661435685912482	70.73416418613112	43.232639100066365	2.0177037088237992	9	70.73416418613112	70.73416418613112	0
OK	Task[1].Optimization1[1]/Subflow[86]	86	1	1	1	2	35.598865516252935	10.551306735445563	17.30605867930541	24.144339035589045	49.30215944275179	0.8662234258401997	70.73344969069058	43.24733792607469	2.018289317277772	9	70.73344969069058	70.73344969069058	0
OK	Task[1].Optimization1[1]/Subflow[89]	89	1	1	1	2	35.598865516252935	10.551306735445563	17.324364737984713	24.144339035589045	49.32894200890084	0.8663030220370497	70.73274640527904	43.2710947168203	2.0192979168141343	9	70.73274640527904	70.73274640527904	0
OK	Task[1].Optimization1[1]/Subflow[96]	96	1	1	1	2	35.598080831614816	10.535074722954	17.32474777265856	24.1445221344931	49.30515385250757	0.8662746621532063	70.7327165127765	43.25013538050792	2.0183549695510665	9	70.7327165127765	70.7327165127765	0
OK	Task[1].Optimization1[1]/Subflow[102]	102	1	1	1	2	35.58908741461777	10.531213283389732	17.314215785440048	24.130569277900342	49.27187652677433	0.8661295318357947	70.73139824479131	43.22047714742694	2.0171485960818645	9	70.73139824479131	70.73139824479131	0
OK	Task[1].Optimization1[1]/Subflow[104]	104	1	1	1	2	35.59024721253192	10.531711257580602	17.313213185909007	24.132368648926732	49.27271905712199	0.8661379813266465	70.73136285809449	43.221243952928916	2.017173837890697	9	70.73136285809449	70.73136285809449	0
OK	Task[1].Optimization1[1]/Subflow[105]	105	1	1	1	2	35.62683745974445	10.531711257580602	17.313213185909007	24.132368648926732	49.309927331936464	0.8662950730606145	70.7308223363234	43.2543981852759	2.0185251957442905	9	70.7308223363234	70.7308223363234	0
