"Status Code/Type"	"Row Name"	"Run #"	Weight_MeanLoad	Weight_MeanMass	Weight_ReliableLoad	Weight_SDLoad	A	B	C	D	MeanLoad	MeanMass	ObjFunc	ReliableLoad	SDLoad	"Design Feasibility"	"Objective and Penalty"	"Objective Function"	"Penalty Function"
OK	Task[1].Optimization1[1]/Subflow[7]	7	1	1	1	2	35.279998779296875	12.36149787902832	15.44999885559082	29.099998474121094	49.727361250270725	0.8795376451645757	120.74132962571275	43.41418392418186	2.104408581003182	9	120.74132962571275	120.74132962571275	0
OK	Task[1].Optimization1[1]/Subflow[8]	8	1	1	1	2	34.91999816894531	12.54224681854248	15.67499828338623	28.049997329711914	49.78254537622415	0.8751237273543401	113.84356017281459	43.483942537169185	2.0995503813981795	9	113.84356017281459	113.84356017281459	0
OK	Task[1].Optimization1[1]/Subflow[10]	10	1	1	1	2	34.11000061035156	12.225936889648438	16.18124771118164	28.98749542236328	49.30968855945689	0.8769423440046509	107.07899548119929	43.11168173704704	2.0660181186818756	9	107.07899548119929	107.07899548119929	0
OK	Task[1].Optimization1[1]/Subflow[11]	11	1	1	1	2	33.165000915527344	12.097907066345215	16.77187156677246	28.481243133544922	48.80037146142668	0.8732035510978071	97.34379101130833	42.70269128514125	2.03257564683486	9	97.34379101130833	97.34379101130833	0
OK	Task[1].Optimization1[1]/Subflow[12]	12	1	1	1	2	34.85249710083008	12.395389556884766	16.617185592651367	27.328121185302734	50.80531190927774	0.8756979843906406	89.58195268932968	44.50493756068645	2.100140889107463	9	89.58195268932968	89.58195268932968	0
OK	Task[1].Optimization1[1]/Subflow[13]	13	1	1	1	2	34.99874496459961	12.472585678100586	17.275779724121094	25.692182540893555	51.889969395557365	0.8728897446261239	75.12934215913322	45.51842464593338	2.1238645380553907	9	75.12934215913322	75.12934215913322	0
OK	Task[1].Optimization1[1]/Subflow[21]	21	1	1	1	2	34.37446594238281	13.03703498840332	17.49521255493164	24.532682418823242	52.26850445852509	0.8678172718967089	73.91574002475966	45.83905251484726	2.143167084087907	9	73.91574002475966	73.91574002475966	0
OK	Task[1].Optimization1[1]/Subflow[22]	22	1	1	1	2	36.154541015625	12.748489379882812	17.361581802368164	24.59981918334961	53.58895588728598	0.8745357075429331	73.19343173293203	47.02447603997675	2.188176730488914	9	73.19343173293203	73.19343173293203	0
OK	Task[1].Optimization1[1]/Subflow[31]	31	1	1	1	2	34.76667404174805	12.892663955688477	17.413643836975098	24.722783088684082	52.385196630701074	0.86957058546292	72.88862743188429	45.95259856961067	2.1442157979352077	9	72.88862743188429	72.88862743188429	0
OK	Task[1].Optimization1[1]/Subflow[32]	32	1	1	1	2	35.20027542114258	12.956159591674805	17.38319969177246	24.36166763305664	52.87510785385467	0.8700403678095724	71.53616363485105	46.39079251655674	2.1614550222034015	9	71.53616363485105	71.53616363485105	0
