A	B	C	D	MeanMass	MeanLoad	ReliableLoad	SDLoad
30.73815709	13.54172292	16.88476974	25.46133242	0.854017451	48.19492415	38.26250605	1.986483619
30.77492948	13.39342351	12.51195461	34.82837448	0.872357499	43.12486908	33.84257255	1.856459304
30.86021614	13.38537661	12.08590943	30.73512158	0.854492148	42.21284587	33.00330232	1.841908708
30.87421614	9.570376605	13.72560943	31.58812158	0.85923375	40.61895069	31.88988356	1.745813427
30.81792948	12.11532351	12.15765461	29.41037448	0.847736753	41.08289303	32.30126164	1.756326277
30.81015709	9.875622924	16.09196974	27.44333242	0.852595976	41.90405866	32.6325671	1.854298312
31.04261638	13.86678573	17.12928477	27.20366763	0.864691249	50.46615125	40.32885458	2.027459334
30.93221614	12.25627661	13.69550943	26.86712158	0.844748138	42.10373463	32.72015942	1.876715042
30.87492948	12.56222351	13.02845461	32.17337448	0.863245649	42.46816999	33.27559086	1.838515825
30.86815709	12.23962292	15.34726974	34.47033242	0.881053579	44.65913756	34.89728093	1.952371327
30.97521614	12.86167661	15.16100943	25.11312158	0.845478165	44.43006999	34.41415447	2.003183104
30.99021614	12.03047661	13.04090943	26.24212158	0.839347615	41.37843912	32.27561258	1.820565308
31.00421614	9.743376605	12.78260943	35.87612158	0.873335274	40.80066686	32.26740685	1.706652001
31.01821614	13.18837661	16.74660943	35.52712158	0.893399033	49.48014025	39.49225776	1.997576498
30.96192948	10.77482351	17.22065461	31.57337448	0.87640026	45.50613234	35.85643867	1.929938733
30.95415709	14.46902292	15.44936974	28.03233242	0.860465962	47.56155222	37.54710625	2.002889193
30.99092948	11.90392351	13.96545461	28.16137448	0.850957757	42.26709067	32.90640518	1.872137098
31.07621614	9.892276605	12.55440943	28.72912158	0.844068944	39.88827663	31.38620828	1.700413669
31.01992948	11.66372351	12.98645461	29.59137448	0.852117442	41.55328086	32.63169824	1.784316525
31.01215709	9.832322924	15.52746974	25.55833242	0.843485231	41.26326059	31.97853885	1.856944348
31.04792948	10.44322351	12.04955461	24.07737448	0.824631814	39.05554772	30.49662348	1.711784847
31.13421614	10.58417661	13.93580943	34.13412158	0.872825345	42.01824531	32.97172117	1.809304828
31.14821614	14.01487661	13.19100943	30.84312158	0.861927773	43.95615211	34.110969	1.969036622
31.16321614	11.78537661	12.75260943	35.60012158	0.875380984	42.43517008	33.52821276	1.781391463
31.10592948	13.05702351	13.28075461	33.66337448	0.871933927	43.46796096	33.979176	1.897756992
31.11992948	14.20542351	14.29575461	29.09837448	0.860567183	45.44854961	35.42601788	2.004506347
31.20621614	11.12717661	12.04390943	34.72312158	0.868145809	41.29756685	32.67542602	1.724428165
31.14892948	13.19162351	12.28975461	35.68137448	0.876065971	43.23884902	34.00631058	1.846507687
31.23521614	12.68387661	13.58140943	29.83412158	0.857796513	42.97674725	33.42175682	1.910998085
31.17792948	11.32732351	14.60205461	31.96937448	0.868564583	42.97771836	33.43158601	1.909226469
31.19292948	11.91352351	17.54505461	29.87937448	0.873693288	48.16878964	38.27933119	1.97789169
31.27821614	14.29837661	12.81870943	26.18212158	0.843543567	43.56876246	33.86103787	1.941544918
31.22092948	9.991623515	16.71615461	28.76237448	0.863029252	43.57629784	34.01754224	1.911751122
31.23592948	12.35072351	14.45195461	32.81037448	0.873027695	44.01749617	34.32993391	1.937512452
