A	B	C	D	MeanLoad	MeanMass	ReliableLoad	SDLoad
28.83125432	14.33098229	16.12190086	24.00113838	45.19114017	0.839117218	39.40296361	1.929406986
28.80144172	14.41765363	16.12190086	24.00002037	45.26075308	0.839139585	39.47576474	1.928344234
28.84240164	14.37660773	16.16053325	24.00075712	45.30872118	0.839405225	39.51663372	1.930710628
28.83541939	14.39943894	16.16053325	24.00422291	45.32848371	0.839428546	39.53714188	1.930462079
28.84240164	14.39943894	16.16053325	24.00422291	45.33536518	0.839458207	39.54286133	1.930849424
28.83044537	14.39255886	16.24785117	24.00974779	45.44008156	0.839779734	39.64741672	1.930903087
28.80221643	14.3929778	16.30197413	24.00926583	45.48954658	0.839884513	39.70009571	1.929831755
28.80221643	14.3929778	16.30197413	24.00926583	45.48954658	0.839884513	39.70009571	1.929831755
28.8612608	14.4095283	16.26665458	24.03315409	45.52049163	0.840105147	39.72204128	1.932831607
28.8612608	14.41358339	16.26665458	24.03315409	45.52515981	0.840112239	39.72663467	1.932856539
28.80221643	14.39217253	16.41445671	24.00264812	45.64835492	0.840328423	39.85539323	1.93100204
28.84240164	14.39943894	16.39918798	24.00422291	45.67516031	0.84045398	39.87578869	1.933138701
28.84240164	14.39943894	16.39918798	24.00422291	45.67516031	0.84045398	39.87578869	1.933138701
28.84240164	14.39943894	16.39918798	24.00616437	45.67545608	0.840461137	39.87610077	1.933133264
28.84240164	14.40763579	16.39918798	24.00422291	45.68474046	0.840468362	39.88519475	1.933196726
28.84240164	14.41680747	16.39918798	24.00422291	45.69543981	0.840484416	39.89570888	1.93325847
28.80000661	14.41916927	16.48561208	24.01202085	45.78177263	0.840698507	39.98613902	1.931892687
28.81896989	14.41916927	16.48561208	24.01202085	45.8006878	0.840779116	40.00183816	1.932964707
28.80135346	14.41127583	16.51100638	24.04950738	45.8162746	0.840934978	40.01987758	1.93214716
28.80969754	14.39485789	16.57412032	24.00215594	45.88960495	0.841031465	40.08912409	1.93350845
28.81576566	14.39485789	16.57412032	24.00215594	45.89568367	0.841057261	40.09417265	1.93385184
28.81576566	14.39485789	16.57412032	24.00230748	45.89570681	0.841057819	40.09419696	1.933851447
28.81576566	14.39485789	16.57412032	24.00230748	45.89570681	0.841057819	40.09419696	1.933851447
28.86617618	14.24211485	16.67986963	24.00034761	45.91411259	0.841434945	40.10415283	1.936668104
28.80069558	14.41084626	16.6746338	24.01028676	46.04785105	0.841473262	40.2435612	1.934778122
28.82791437	14.38056291	16.70257823	24.01407202	46.08046988	0.841667214	40.27077705	1.936579128
28.80044552	14.40985941	16.75787201	24.0021423	46.1679045	0.841790875	40.35860888	1.936446725
28.80044552	14.40985941	16.75787201	24.01119192	46.16928541	0.841824241	40.36005377	1.936425396
28.82791437	14.38070402	16.76643416	24.01172272	46.17445825	0.841927789	40.36077023	1.937910867
28.89772071	14.41134915	16.70343965	24.00042823	46.18796006	0.841971262	40.36555026	1.940818151
28.80848255	14.41679733	16.78110398	24.01407202	46.2206771	0.841979163	40.40835368	1.937456001
28.80021844	14.38326161	16.825041	24.0044578	46.23530391	0.842035153	40.42209326	1.937751746
28.80848255	14.38403175	16.81877456	24.01407202	46.23677233	0.842080639	40.42265252	1.938054801
28.98109639	14.41720357	16.70091989	24.00045384	46.2775551	0.842324888	40.44137726	1.945407533
28.8055907	14.40934135	16.91616351	24.00213225	46.40855985	0.842481093	40.58618128	1.940807741
28.80021844	14.38326161	16.95357409	24.0044578	46.42754481	0.842579736	40.60339435	1.941398375
28.80972062	14.4043772	16.95357409	24.00422291	46.46331004	0.842656467	40.63688589	1.942156278
28.80972062	14.4043772	16.95357409	24.00422291	46.46331004	0.842656467	40.63688589	1.942156278
28.80021844	14.38489347	17.02210987	24.0044578	46.53311374	0.842874273	40.70185783	1.943766877
28.88523023	14.41483146	16.97553272	24.00047256	46.58663729	0.843075262	40.74484508	1.947279005
28.88523023	14.41988426	16.97553272	24.00047256	46.59288504	0.843084104	40.75095078	1.947326356
28.86617618	14.41915527	17.02562765	24.00047565	46.6483999	0.84321521	40.80439007	1.948018218
28.81404	14.41705244	17.1059526	24.00712359	46.71574233	0.843357597	40.87114531	1.948213947
28.81983376	14.41418748	17.10708745	24.00324741	46.71928526	0.843367783	40.87360559	1.948574835
28.81140166	14.40227207	17.13741283	24.00949507	46.7432003	0.843464015	40.89536897	1.949292057
28.8557401	14.41203234	17.11467497	24.02235696	46.76836337	0.843619638	40.91570483	1.95090114
28.86617618	14.41915527	17.12721326	24.00047565	46.80410635	0.843649492	40.94767102	1.952160084
28.8022171	14.39322115	17.2229671	24.01663775	46.85554708	0.843803255	40.99712436	1.952822549
28.98109639	14.41720357	17.0922476	24.00042823	46.8687771	0.843984184	40.99763373	1.957062799
28.97337047	14.39806927	17.12721326	24.00047565	46.89042667	0.844067755	41.01661981	1.957950635
28.82853827	14.35122222	17.30415533	24.01119192	46.95471463	0.844171638	41.07960861	1.958383692
28.82709607	14.41423232	17.33642264	24.00013557	47.08308199	0.844376075	41.19989056	1.96107885
28.83316407	14.41083192	17.38643263	24.00324983	47.16464524	0.844625039	41.27064334	1.964682368
28.83316407	14.41068956	17.41881153	24.00324983	47.21592967	0.844766125	41.31510571	1.966956406
28.83316407	14.41068956	17.41881153	24.00324983	47.21592967	0.844766125	41.31510571	1.966956406
28.85985371	14.40227207	17.41473566	24.01141776	47.22794509	0.844877146	41.32371882	1.968090518
28.80796267	14.40948579	17.47996162	24.01633663	47.28766219	0.844972982	41.37748049	1.970075676
28.80148367	14.39800292	17.51556177	24.0140663	47.32279921	0.845073412	41.40550639	1.972446068
28.80044552	14.40986789	17.52051694	24.01119192	47.34469486	0.845101074	41.42589211	1.97294938
28.81672715	14.40511236	17.55692208	24.00460761	47.41345163	0.845298343	41.48254219	1.976984974
28.86445984	14.40054529	17.53422477	24.00497987	47.42133549	0.845394464	41.48822405	1.977718982
28.86445984	14.40054529	17.53422477	24.00497987	47.42133549	0.845394464	41.48822405	1.977718982
28.81672715	14.41259886	17.57889123	24.00460761	47.45889824	0.845408677	41.52179178	1.979050664
28.80435409	14.41522714	17.61704352	24.00005853	47.51076909	0.845513087	41.56499287	1.981940609
28.80435409	14.41522714	17.65213686	24.00126168	47.56844757	0.845673694	41.61229301	1.985400077
28.81053227	14.40254085	17.65853739	24.01201861	47.5704429	0.845745927	41.61177883	1.98623659
28.82692391	14.40254085	17.65853739	24.01167904	47.58777045	0.84581441	41.6262297	1.987195489
28.80000909	14.38591582	17.7010547	24.0021069	47.6057642	0.845825261	41.63622227	1.989862568
28.80000454	14.41005602	17.69849582	24.00001125	47.63320022	0.845848584	41.66350488	1.989913707
28.80000454	14.4100764	17.69849582	24.00001125	47.63322716	0.84584862	41.66353103	1.989913972
28.88747229	14.39767678	17.66769623	24.01555907	47.661691	0.846118504	41.68701621	1.991573537
28.80353136	14.38674521	17.72740951	24.05466008	47.66225571	0.846153922	41.6835401	1.992920486
28.94873633	14.40219621	17.65853739	24.01201861	47.71821592	0.846332833	41.7356817	1.994193365
28.8022171	14.40087031	17.80768187	24.00071333	47.80523956	0.846335892	41.79763696	2.002549557
28.80004681	14.41749702	17.79505428	24.01728793	47.8064937	0.846359907	41.80331457	2.001075056
28.8022171	14.40087031	17.80768187	24.01569025	47.80755161	0.846391163	41.79999258	2.002535035
28.80004681	14.41749702	17.80786639	24.01677479	47.82791786	0.846415966	41.8200035	2.002653479
28.80258289	14.41913072	17.81690294	24.0261659	47.84943559	0.846505201	41.83764765	2.003944682
28.80410758	14.41674488	17.83666189	24.0015928	47.87738336	0.846506442	41.85781145	2.00653936
28.81290182	14.39595739	17.84947735	24.00097783	47.88044364	0.846563266	41.85518656	2.008434429
28.80044552	14.39890485	17.87013757	24.00351521	47.90643391	0.846618843	41.87505089	2.010476426
28.81319964	14.39251706	17.86944558	24.00209451	47.91007058	0.846653461	41.87697957	2.011045759
28.8073195	14.40487497	17.87633801	24.00265917	47.93218692	0.84668371	41.89682412	2.011803028
28.83103212	14.41586461	17.86155918	24.01891445	47.94980933	0.846796566	41.91579253	2.011354361
28.84610929	14.41331742	17.8657542	24.00022322	47.9668355	0.846806362	41.92854704	2.012778255
28.80044552	14.40997578	17.90409352	24.01119192	47.98020536	0.846821651	41.93440958	2.015280716
28.80536256	14.40765168	17.90387262	24.0094228	47.98168727	0.846830955	41.93520471	2.015509645
28.82571479	14.4198571	17.90154346	24.00230748	48.01488411	0.846902073	41.96525336	2.016559049
28.80001287	14.41005602	17.93471848	24.00146627	48.030655	0.84692436	41.97180253	2.019632981
28.80001287	14.41005602	17.93471848	24.00146627	48.030655	0.84692436	41.97180253	2.019632981
28.80766119	14.41423317	17.94035463	24.01050918	48.05555022	0.847023489	41.99271965	2.020959023
28.80000916	14.40860688	17.96006119	24.00039216	48.07199888	0.847034303	42.00198819	2.023352415
28.80001287	14.41005602	17.96466587	24.00146627	48.08204884	0.847062028	42.00990297	2.024064147
28.84240164	14.39943894	17.94856197	24.00422291	48.08604385	0.847159805	42.01407353	2.024005629
28.82813087	14.39613732	17.97000901	24.00794851	48.10360618	0.847205725	42.02467548	2.026325773
28.83564548	14.39775025	17.97000901	24.00794851	48.11390744	0.847240541	42.03357865	2.026791809
28.80258289	14.41939141	17.97101699	24.04089603	48.1144505	0.847264141	42.03865744	2.025279886
28.8086598	14.41515024	17.99128608	24.01283573	48.1459048	0.847272506	42.05980525	2.028715406
28.82624562	14.39782491	17.99880501	24.0012795	48.15252347	0.847308974	42.06051403	2.030685389
28.80864166	14.41842138	17.99854125	24.02160973	48.16422534	0.847344077	42.07460885	2.029887733
28.8601566	14.39258156	17.98876413	24.00071661	48.16464121	0.847395514	42.07159254	2.031031802
28.8601566	14.39339071	17.98876413	24.00071661	48.16574465	0.847396942	42.0726592	2.031044057
28.88791587	14.38403175	17.98533456	24.00719924	48.17825605	0.847506549	42.08235657	2.031982079
28.88791587	14.38403175	17.98533456	24.01407202	48.17932235	0.847531923	42.08343658	2.031977505
28.95242033	14.38836976	17.94299939	24.01413035	48.18298245	0.847618992	42.09489597	2.029377724
28.90723296	14.399389	17.99842905	24.00007818	48.24190581	0.847649989	42.13581567	2.03537899
28.94235561	14.3999782	17.9855019	24.00226676	48.25924256	0.847748643	42.15310706	2.03539411
28.93726042	14.41573888	17.9776604	24.01850193	48.26403564	0.847778428	42.16173628	2.034115385
28.93858541	14.41595999	17.98876413	24.01353299	48.28427283	0.847817353	42.17658669	2.035910993
28.94177876	14.41065818	17.99929009	24.00074014	48.29686007	0.847823048	42.18389623	2.037670241
28.94177876	14.41065818	17.99929009	24.01366915	48.29886622	0.847870766	42.185927	2.037662034
28.97981899	14.40015789	17.99917641	24.00255664	48.32469357	0.84797235	42.2057419	2.039666199
28.97981899	14.40520932	17.99917641	24.00255664	48.33160082	0.84798124	42.21242117	2.039742194
28.97981899	14.40520932	17.99917641	24.00255664	48.33160082	0.84798124	42.21242117	2.039742194
28.99969296	14.409204	17.99700152	24.01116817	48.3567169	0.848094382	42.23501927	2.040581527
29.05283872	14.40919063	17.97251575	24.00190658	48.37214829	0.848172715	42.25284035	2.039784957
29.05277184	14.39118963	17.99001066	24.00021968	48.37755599	0.848215243	42.25099179	2.042203726
29.09167367	14.40209017	17.9727883	24.00052488	48.40642868	0.848321136	42.28084162	2.041878014
29.07224789	14.41741721	17.99733345	24.00005862	48.44812329	0.848377252	42.31367983	2.044830168
29.16707106	14.39324626	17.95430184	24.02949263	48.45235959	0.848647026	42.32320807	2.043066176
29.14690853	14.40613714	17.98588889	24.03328292	48.5025608	0.848743834	42.36168684	2.046973685
29.16695886	14.40623183	17.99696352	24.01413035	48.54195073	0.848809432	42.39257991	2.049805994
29.19558949	14.39303747	17.99696352	24.00007578	48.5544264	0.848855638	42.40099658	2.051159003
29.19558949	14.41637021	17.99696352	24.00004241	48.58651421	0.848896536	42.432008	2.051517804
29.19991029	14.4196958	17.99628455	24.02396429	48.59858946	0.849005825	42.44358814	2.051682839
29.23648498	14.40029877	17.99867327	24.04978217	48.62231407	0.849233121	42.46119688	2.053721481
29.3004465	14.41479052	17.97954794	24.00041692	48.67535473	0.849258691	42.51226499	2.054379001
29.3173588	14.41262886	17.99628455	24.00182581	48.7217105	0.849408976	42.54822748	2.057843456
29.34594342	14.41145552	17.9889262	24.01464905	48.74268713	0.849541178	42.56823882	2.058165223
29.38915541	14.41810393	17.9692164	24.01342765	48.76794946	0.849640116	42.59558348	2.057471106
29.46501403	14.41219824	17.93040254	24.02949263	48.78433227	0.849831213	42.61795769	2.055473955
29.50150875	14.40590407	17.93791429	24.00062511	48.82777828	0.849902257	42.65282694	2.058332898
29.60722553	14.40520932	17.87361519	24.0002369	48.84167329	0.850051653	42.67829205	2.054476172
29.45580351	14.41787333	17.99854125	24.01944477	48.89923399	0.850079058	42.7029516	2.065443303
29.45580351	14.4181068	17.99854125	24.01944477	48.8995568	0.850079466	42.70326365	2.065446888
29.4692978	14.41000493	17.99992045	24.02077874	48.90708903	0.850133602	42.70845753	2.066226347
29.52075261	14.4162778	17.9639215	24.021546	48.91406204	0.850198594	42.72407995	2.063343187
29.56954553	14.41252282	17.94545633	24.00101385	48.93189887	0.850237263	42.74307979	2.062955513
29.49578571	14.41605475	17.99911154	24.0229983	48.946074	0.850260563	42.74351391	2.067535886
29.53949655	14.4168421	17.99875517	24.00548471	48.99630063	0.85038025	42.78725773	2.06969684
29.57758836	14.40520932	17.99696352	24.0002369	49.02213098	0.850493021	42.80878407	2.071131518
29.60722553	14.40520932	17.99696352	24.0002369	49.05804334	0.850618119	42.84029213	2.072599634
29.64345132	14.38103052	17.99628455	24.00182581	49.06738807	0.850731121	42.84582463	2.073870384
29.68147981	14.40861531	17.9531375	24.01366915	49.07789595	0.850784792	42.86933033	2.069537742
29.68147981	14.40925249	17.9533255	24.02790775	49.08135856	0.850839356	42.87268498	2.069573731
29.68764355	14.39441459	17.97960102	24.00111459	49.1104101	0.850861449	42.88952689	2.073643637
29.68147981	14.40861531	17.99560487	24.01366915	49.15302236	0.850980702	42.92483738	2.076077583
29.79131127	14.41422833	17.93056013	24.00480688	49.17943335	0.851121205	42.96481042	2.071556863
29.74382626	14.41674488	17.97859232	24.00044105	49.20862905	0.851130422	42.97898607	2.076563586
29.71245852	14.41710317	17.99928489	24.01585731	49.2097337	0.851151324	42.97488506	2.078298818
29.77554447	14.40089051	17.9776604	24.01266423	49.2259222	0.851277161	42.99293332	2.077678894
29.94621991	14.39606361	17.86566257	24.00126357	49.23205025	0.851431918	43.02402434	2.069357843
29.90036852	14.40459001	17.90904389	24.01300025	49.26477609	0.851495361	43.04458463	2.073413054
29.89516762	14.40518187	17.93040254	24.0041181	49.29540141	0.851539631	43.06663473	2.076271483
29.8372736	14.41183219	17.99031934	24.00100864	49.3384093	0.85157193	43.09016912	2.082762701
29.85529536	14.39606361	17.99726435	24.00954525	49.35248158	0.851683813	43.09919734	2.084444067
29.85529536	14.39606361	17.99726435	24.00954525	49.35248158	0.851683813	43.09919734	2.084444067
29.85529536	14.39606361	17.99726435	24.00954525	49.35248158	0.851683813	43.09919734	2.084444067
29.85529536	14.39606361	17.99726435	24.00954525	49.35248158	0.851683813	43.09919734	2.084444067
29.85529536	14.39606361	17.99726435	24.00954525	49.35248158	0.851683813	43.09919734	2.084444067
29.86921696	14.39589726	17.99461312	24.00954525	49.36487992	0.851729905	43.11090175	2.084675377
29.91873789	14.41004722	17.98814885	24.00182581	49.43391907	0.851904934	43.1753477	2.086206456
29.92789848	14.40520932	17.99696352	24.0002369	49.45411427	0.851969917	43.19033821	2.087941364
29.97431877	14.39339071	17.98876413	24.00071661	49.48127508	0.852108452	43.21555537	2.088589258
29.9765736	14.41926341	17.988883	24.00090136	49.52073352	0.852164555	43.25334266	2.08914631
30.11725551	14.41637881	17.9546722	24.00115005	49.63388354	0.852594599	43.36330725	2.090208129
30.13634895	14.40925249	17.9533255	24.00856386	49.64698857	0.852683613	43.37481632	2.090740119
30.12815888	14.39606361	17.99726435	24.00584964	49.69623242	0.852818784	43.40541592	2.096954914
30.14644941	14.39614235	17.99726435	24.02681233	49.7230703	0.852973292	43.42978629	2.097777424
30.34003443	14.41189403	17.84947735	24.00281937	49.72643539	0.85304796	43.47166273	2.08494021
30.21277492	14.39606361	17.98681624	24.01353654	49.78706451	0.853154711	43.48991904	2.099064586
30.29886126	14.39606361	17.93375484	24.00126357	49.80075225	0.853226781	43.51657759	2.094740953
30.3181881	14.41952332	17.93040254	24.00481148	49.85341274	0.8533468	43.56700127	2.09548656
30.34569779	14.411261	17.92041325	24.00153839	49.85892968	0.853390028	43.57376085	2.095072342
30.34003443	14.40825944	17.93040254	24.00481148	49.86577353	0.85341891	43.57710035	2.09624047
30.34003443	14.40825944	17.93040254	24.00481148	49.86577353	0.85341891	43.57710035	2.09624047
30.24235288	14.40937097	17.99932804	24.02949263	49.86909449	0.853419219	43.56138896	2.102584634
30.29538847	14.3962712	17.98776414	24.00126357	49.89356938	0.853461422	43.58511423	2.10283451
30.29538847	14.39610969	17.99719545	24.01016455	49.91179322	0.853537633	43.59886063	2.104327
30.29538847	14.39606361	17.99726435	24.01016455	49.91185211	0.853537871	43.59888909	2.104337145
30.29538847	14.4196452	17.99726435	24.00735205	49.94487472	0.853568788	43.63068247	2.104746892
30.29538847	14.4196452	17.99726435	24.01016455	49.94532623	0.853579174	43.63113191	2.104747584
30.34938964	14.39917569	17.98241933	24.00284211	49.95824569	0.853674602	43.64513085	2.104387754
30.453433	14.41055514	17.90787337	24.01304422	49.97724193	0.853826412	43.68372997	2.097853408
30.37209907	14.40520932	17.99696352	24.0002369	50.02220637	0.853838238	43.69894429	2.107770192
30.37653121	14.40574543	17.99789363	24.00119574	50.03057362	0.853865646	43.70626534	2.108118929
30.4109515	14.40521093	17.99789363	24.00119574	50.07463971	0.854009327	43.74592907	2.109586392
30.4109515	14.40511698	17.99995332	24.00119574	50.0782415	0.854018696	43.74854871	2.109913779
30.4109515	14.40521093	17.99995396	24.00119574	50.07837656	0.854018864	43.74867846	2.109915549
30.49477027	14.40861531	17.9531375	24.00676048	50.10887437	0.854181317	43.7901793	2.106247843
30.4579291	14.40768326	17.99212374	24.00676048	50.12993294	0.854204862	43.79782847	2.11071768
30.4825464	14.39782491	17.99794681	24.00928888	50.15904946	0.854327264	43.82155963	2.112512812
30.51023307	14.41809362	17.97224333	24.00516233	50.17692391	0.854344997	43.84698688	2.109995194
30.51892183	14.39578581	17.99875385	24.00286911	50.20424258	0.854456484	43.86187613	2.114138365
30.51892183	14.41262886	17.99628455	24.00182581	50.22366261	0.85447072	43.88157109	2.114046717
30.51892183	14.41262886	17.99628455	24.00182581	50.22366261	0.85447072	43.88157109	2.114046717
30.74719757	14.39253695	17.85172072	24.00278463	50.2348931	0.854733847	43.92922724	2.101904742
30.53664862	14.41195576	17.99208858	24.06116374	50.24790143	0.854743833	43.90552613	2.114141314
30.58472373	14.4148034	17.99364114	24.00505836	50.30902574	0.854750552	43.95979524	2.116426395
30.62101933	14.41522933	17.993464	24.00640464	50.35740574	0.854907846	44.0036976	2.117918955
30.62101933	14.41522933	17.993464	24.00640464	50.35740574	0.854907846	44.0036976	2.117918955
30.77260557	14.34221323	17.95506342	24.01146106	50.38377584	0.855256863	44.03352552	2.116766339
30.77449035	14.34221323	17.95506342	24.01146106	50.38627425	0.855264774	44.03579446	2.116842832
30.77449035	14.34221323	17.95506342	24.01146106	50.38627425	0.855264774	44.03579446	2.116842832
30.75128255	14.3276402	17.99696352	24.00022337	50.40863203	0.855293304	44.04232905	2.122117268
30.95568117	14.36672493	17.81531897	24.005905	50.40964916	0.855409302	44.09476288	2.104978239
30.75128255	14.40520932	17.99696352	24.0002369	50.52098743	0.855430576	44.1500459	2.123663463
30.75128255	14.40520932	17.99696352	24.0002369	50.52098743	0.855430576	44.1500459	2.123663463
30.79501482	14.40849314	17.98348584	24.00090218	50.55931201	0.855559996	44.18926125	2.123366537
30.81780037	14.38891963	17.99887904	24.00627131	50.59049999	0.855712341	44.21142234	2.126375524
30.82861123	14.38910983	17.99869001	24.0448813	50.61111569	0.855899884	44.23072728	2.126812449
31.08084261	14.41444196	17.80551326	24.0002369	50.62629744	0.855952799	44.29775548	2.109530164
30.96913741	14.36531784	17.95254204	24.00023292	50.67258936	0.856069523	44.29841553	2.124740905
30.97621139	14.39257264	17.92998426	24.00784752	50.6816051	0.856071607	44.31513686	2.122172356
30.96913741	14.37853829	17.96406043	24.00089707	50.71293972	0.856148405	44.33267836	2.126770097
30.96913741	14.37853829	17.98241933	24.00089707	50.74658622	0.856233165	44.35773623	2.129632995
30.96913741	14.37853829	17.98241933	24.00089707	50.74658622	0.856233165	44.35773623	2.129632995
30.96913741	14.39917569	17.98241933	24.00089707	50.77651274	0.856269443	44.38646076	2.130033662
30.99743326	14.41464058	17.98514299	24.00290882	50.84217775	0.856435248	44.44658037	2.131882142
30.97621139	14.41710317	17.99913204	24.01585731	50.84514931	0.85646306	44.44522807	2.13332344
31.26459226	14.40946878	17.79884655	24.02207191	50.85707624	0.856765419	44.50990848	2.115738813
31.09154267	14.41980546	17.99423967	24.00784752	50.99384147	0.856899451	44.58241293	2.137159239
31.13500965	14.41674488	17.9792336	24.00183827	51.01927713	0.856984894	44.61004934	2.136425648
31.13500965	14.41842207	17.97930882	24.00174461	51.02183144	0.85698782	44.61247483	2.136468588
31.13500965	14.41638716	17.99053121	24.00183827	51.03965007	0.857036508	44.625069	2.138210091
31.23748047	14.41746912	17.93308837	24.02853596	51.07789025	0.857302055	44.67779183	2.133382502
31.21955842	14.39610384	17.99546186	24.0004646	51.13322501	0.857373526	44.707519	2.141918431
31.23748047	14.41925157	17.99948364	24.00429317	51.19931244	0.857521952	44.76822179	2.143713323
31.31973186	14.39274956	17.98501405	24.00280268	51.24489776	0.85774825	44.81272145	2.144075214
31.31973186	14.39274956	17.98501405	24.00282512	51.24490147	0.857748333	44.8127251	2.144075234
31.37919384	14.41710317	17.95115691	24.01642183	51.3004969	0.857934382	44.87580793	2.141579415
31.41850416	14.41073098	17.9390145	24.00006561	51.31932933	0.857971885	44.89604813	2.141110154
31.35081184	14.41476678	17.99986128	24.00034627	51.34645953	0.857976821	44.9022548	2.148084715
31.39894991	14.39606361	17.9816821	24.00828271	51.35188216	0.858091306	44.9119123	2.146673081
31.41850416	14.41073098	17.96808165	24.00006561	51.37324316	0.858105825	44.93658826	2.145568087
31.44255759	14.41260075	17.96793937	24.00480688	51.40915645	0.858226879	44.96967634	2.146509831
31.43382242	14.41549964	17.97669462	24.01223859	51.4190525	0.858263171	44.97627089	2.147610341
31.43288159	14.39597403	17.99527678	24.00221897	51.4221435	0.858274023	44.971775	2.150139322
31.4340517	14.41830277	17.99613975	24.01526705	51.46023626	0.858370153	45.00796034	2.150775136
31.45157312	14.41483146	17.99986562	24.00034627	51.48347957	0.858399759	45.02762413	2.151968317
31.45157312	14.41483146	17.99986562	24.00041692	51.48349126	0.85840002	45.02763561	2.151968386
31.45157312	14.41483146	17.99986562	24.00041692	51.48349126	0.85840002	45.02763561	2.151968386
31.46835845	14.40900452	17.99128222	24.01209485	51.48367138	0.858463691	45.03033732	2.15112785
31.51275663	14.41915527	17.97133013	24.00042	51.51975464	0.858532327	45.07025373	2.149850125
31.48590727	14.41483146	17.99733345	24.00041692	51.52546882	0.858532368	45.06689016	2.152876066
31.51288966	14.41514307	17.99507165	24.00003433	51.5583576	0.858634255	45.09775698	2.153550056
31.67893019	14.40907453	17.88105444	24.00089707	51.56333022	0.858799159	45.13581696	2.142520852
31.60925016	14.41514307	17.9440379	24.00002477	51.59422089	0.858802998	45.14656742	2.149234304
31.59269404	14.41516842	17.99050775	24.00037062	51.65860732	0.858949335	45.19106665	2.155863424
31.59269404	14.41778968	17.99050775	24.00112024	51.66258407	0.858956671	45.19488708	2.155915532
31.60925016	14.4172946	17.98091342	24.00002477	51.66625778	0.858976867	45.20129428	2.155004362
31.60925016	14.4173452	17.98494379	24.0068443	51.67501613	0.859020789	45.20810485	2.155653627
31.60925016	14.4173452	17.98737684	24.0068443	51.67957708	0.859032044	45.2115006	2.156042029
31.73511658	14.40907453	17.96957886	24.00089707	51.80464628	0.859441717	45.33121334	2.15782753
31.6983558	14.41925157	17.99948364	24.01466609	51.82798795	0.85949434	45.34376545	2.161424075
31.72609578	14.41042647	17.99985669	24.00041209	51.85116429	0.859544471	45.36418299	2.162343686
31.73341295	14.41515024	17.99128608	24.01291995	51.85407347	0.859589948	45.37008712	2.161345359
31.7825937	14.41437736	17.98720763	24.00046776	51.9103203	0.859730186	45.42280741	2.162520881
31.7825937	14.41437736	17.98720763	24.00046776	51.9103203	0.859730186	45.42280741	2.162520881
31.7825937	14.41918422	17.98869119	24.00046776	51.92021519	0.859745421	45.4317017	2.162854416
31.79943227	14.41262886	17.98884927	24.00182581	51.93404721	0.859810451	45.44393745	2.163386513
31.87480817	14.3480644	17.99700152	24.01223552	51.95788969	0.86008971	45.45944745	2.166164026
31.89113327	14.36907016	17.99740937	24.00000544	52.01031616	0.860152063	45.5084676	2.167299475
31.91061566	14.41437736	17.98720763	24.00003533	52.08510545	0.860266164	45.58311249	2.167347608
31.93561157	14.39606361	17.99726435	24.00584964	52.11203158	0.860407222	45.60346627	2.169538408
31.93561157	14.39638949	17.99726435	24.00584964	52.11251698	0.860407793	45.60393106	2.16954528
31.98155672	14.41692972	17.95506886	24.00287441	52.12556246	0.860430602	45.63059068	2.165007197
31.97698392	14.41269081	17.9831212	24.00028431	52.16558769	0.860523992	45.65817092	2.169155558
31.96799113	14.41788938	17.99335849	24.00046776	52.18043965	0.860543331	45.66878496	2.170568209
31.96799113	14.41788938	17.99335849	24.00046776	52.18043965	0.860543331	45.66878496	2.170568209
31.98155672	14.41638698	17.99128608	24.00287441	52.19322499	0.860596995	45.68112557	2.170716455
31.99955229	14.41819984	17.9995951	24.00021297	52.23583668	0.860704399	45.71756876	2.172772638
31.99955229	14.41819984	17.99977032	24.0001908	52.23616569	0.86070513	45.71781227	2.172801137
32.00440877	14.41984273	17.99989578	24.00294316	52.24594854	0.86073914	45.72687477	2.173041255
32.02318109	14.41514841	17.99076689	24.01329092	52.24903431	0.860805788	45.73252643	2.17218595
32.04472167	14.41515024	17.99128608	24.01291995	52.27940044	0.86089732	45.76021515	2.173078428
32.04472167	14.41741473	17.99119138	24.01291995	52.28259037	0.860900821	45.76331187	2.173109499
32.24360855	14.40942847	17.86733808	24.01543382	52.30855171	0.861162541	45.82334961	2.16175061
32.13653754	14.41515024	17.99258716	24.01291995	52.40735436	0.861289147	45.87719765	2.176735598
32.1808858	14.39775156	17.99866461	24.00023953	52.45135731	0.861426473	45.9144087	2.178999584
32.19089273	14.39554274	17.99909801	24.0104515	52.46425962	0.861504432	45.92607143	2.179412778
32.21016972	14.39775156	17.99866461	24.00023802	52.49135031	0.86154956	45.95110875	2.180097241
32.23386126	14.41527054	17.99662042	24.01291995	52.5482004	0.861717112	46.00511843	2.181044051
32.23386126	14.41527054	17.99662042	24.01291995	52.5482004	0.861717112	46.00511843	2.181044051
32.23386126	14.41527054	17.99662042	24.01291995	52.5482004	0.861717112	46.00511843	2.181044051
32.29017502	14.39634749	17.99884727	24.00054574	52.59886643	0.861885447	46.04962981	2.183095619
32.33417573	14.39749362	17.99866461	24.00023802	52.66023183	0.862070495	46.10606298	2.184739704
32.33417573	14.39775156	17.99866461	24.00023802	52.6606202	0.862070946	46.10643447	2.184745333
32.36453012	14.41262886	17.99628455	24.00182581	52.72012473	0.862219397	46.16271816	2.185818954
32.38341018	14.4110236	17.99128608	24.00245443	52.73399515	0.862275178	46.17699794	2.185682496
32.40780069	14.39581144	17.99768771	24.00646567	52.75728867	0.86239572	46.19539604	2.187314318
