Config	A	B	C	D	MeanLoad	MeanMass	ReliableLoad	SDLoad
4	43.2	14.41996559	18	31.77759129	68.55122678	0.9375	60.58199082	2.656432359
4	43.2	14.41996559	18	34.3550357	68.99915326	0.9475	60.95175557	2.682486468
5	28.8	10.21795746	12.53627492	24.32906613	37.73277968	0.817499984	32.67850765	1.684770263
5	31.68687937	9.798694394	12.50011544	24	39.70464252	0.827500002	34.43481829	1.756621551
5	33.91828674	9.954230928	12.57778446	24	41.81716374	0.837500187	36.4036527	1.804517521
5	34.88271104	10.45863501	12.64718849	25.21800516	43.31807524	0.847499986	37.78836023	1.843252473
5	33.93813285	11.24466886	12.9700892	28.10054121	43.93782588	0.857494907	38.34340843	1.86482012
5	34.66098028	10.60998754	12.5706129	30.48250605	44.05787822	0.867500061	38.5036825	1.851412772
5	35.51033275	11.82130579	14.52420445	29.54949079	48.03371172	0.877494761	41.88931137	2.048149155
5	38.95521071	14.41996559	17.36869007	24	59.45190825	0.887500147	52.25330162	2.399553947
5	43.2	14.41996559	15.65633954	24	61.94004697	0.897499959	54.76090357	2.393066153
5	35.1885034	14.41996559	17.23450143	33.59021354	56.21241659	0.907500474	49.40056459	2.270634749
5	38.57612256	12.95869355	17.55472919	32.37494249	58.14934769	0.916559177	50.94766257	2.400580117
5	43.2	14.41996559	17.42298029	29.61427716	66.80885986	0.926500095	59.16673905	2.547393139
5	43.2	14.41996559	17.34774818	32.28499614	67.05731642	0.936500041	59.35186368	2.568503946
5	43.2	14.41996559	17.29814168	34.91566961	67.40503994	0.946500207	59.64306726	2.587344068
6	28.8	9.6	12.50170051	24.64390515	37.45156444	0.817499999	32.42861807	1.674328298
6	28.8	9.6	12.51151497	27.14143257	37.86822934	0.827500021	32.86004541	1.669407449
6	28.8	9.6	12.47313786	29.65465253	38.21928881	0.837500419	33.21945645	1.666623569
6	28.8	9.6	12.40418544	32.19339033	38.57564556	0.847500104	33.59824709	1.65914555
6	28.8	9.6	12.36609803	34.6930797	38.97789138	0.857500331	34.03536517	1.647521371
6	28.8	10.87750494	12.87455529	36	40.01449171	0.866500007	34.99821543	1.672104916
6	31.90718965	9.626080832	12.47675346	36	41.85811858	0.876500084	36.61824971	1.746636352
6	29.52026887	9.6	17.23016693	36	43.37205295	0.886499981	37.89569965	1.825465102
6	32.12563185	9.6	16.9870779	36	46.03484277	0.89650001	40.28676133	1.916041842
6	34.40439049	9.6	17.05395722	36	48.70160859	0.906499998	42.70251868	1.999711973
6	38.57397462	12.92631126	17.55130182	32.3886844	58.08562394	0.916537289	50.89133999	2.398113042
6	43.2	9.6	13.05887707	36	52.73675036	0.926499998	46.614309	2.040829438
6	43.2	13.40563149	14.28424282	36	59.6180683	0.9365	52.55794814	2.353391436
6	43.2	14.41996559	16.31104839	36	65.37108219	0.946499952	57.7832587	2.529293893
7	28.8	9.6	12.47953621	24.66674062	37.44798042	0.817500003	32.42516327	1.674285221
7	28.8	9.6	12.48069563	27.17251797	37.86180359	0.827499997	32.85384542	1.66933219
7	28.8	9.6	12.44375262	29.68400626	38.21315288	0.837500055	33.2135944	1.666532274
7	28.8	9.6	12.38674332	32.21078232	38.5724707	0.847500059	33.59519759	1.65910376
7	28.8	9.6	12.34019143	34.71862065	38.97379769	0.857500159	34.03141545	1.64747338
7	28.95109486	10.27463015	12.88840627	36	39.82516376	0.866500115	34.81767202	1.669176714
7	31.86214826	9.6	12.53145791	36	41.83284507	0.876499997	36.5942663	1.746206317
7	29.51971202	9.6	17.23071602	36	43.37205552	0.886499987	37.89570356	1.825464653
7	32.11672	9.6	16.99591391	36	46.03442439	0.896500084	40.28637089	1.916032526
7	34.43581888	9.6	17.02262208	36	48.69623996	0.906499997	42.69734082	1.999648385
7	43.2	9.6	12.25380434	34.39038325	51.41511823	0.91650003	45.4365437	1.992873461
7	43.2	9.6	13.05887756	36	52.73675099	0.9265	46.61430952	2.040829475
7	43.2	9.6	15.38044524	36	56.05431261	0.936500002	49.43625384	2.206036508
7	43.2	9.6	17.70386414	36	59.92084882	0.946499984	52.95664835	2.321417961
8	28.8	9.6	12.47106523	24.67545466	37.44664138	0.817500002	32.42383689	1.674281004
8	28.8	9.6	12.4723822	27.18089038	37.86011261	0.827499995	32.85217079	1.669326745
8	28.8	9.6	12.42692142	29.7008276	38.20975167	0.837500012	33.21023974	1.666516757
8	28.8	9.6	12.37162808	32.22583031	38.56978996	0.847500013	33.59255038	1.659092584
8	28.8	9.6	12.33570096	34.72300867	38.97310227	0.857499997	34.03072249	1.647472559
8	28.9801337	10.1461971	12.89511668	36	39.78950406	0.86649999	34.78266888	1.66895786
8	31.8391378	9.6	12.5551182	36	41.82434852	0.876500156	36.58595486	1.74614461
8	34.20284126	9.6	12.54854422	36	43.96768358	0.8865	38.53695229	1.810257648
8	32.11406292	9.6	16.99853575	36	46.0342861	0.896500056	40.28623941	1.916030257
8	34.44723535	9.6	17.01122688	36	48.69427337	0.906499999	42.69539474	1.999641544
8	36.7204516	9.6	17.05599716	36	51.06299633	0.916499994	44.77129375	2.097250278
8	43.2	9.6	13.05887675	36	52.73674996	0.926499997	46.61430867	2.040829414
8	43.2	9.6	15.38044525	36	56.05431263	0.936500002	49.43625386	2.206036508
8	43.2	9.6	17.7038679	36	59.92085577	0.946500001	52.95665387	2.321418438
9	28.8	12.14834174	12	24	38.67358771	0.817500008	33.43745853	1.745389778
9	30.13295714	14.41996559	12	24	41.5484292	0.827499995	36.05654767	1.830641217
9	28.8	14.41996559	15.72897976	24	44.71576946	0.837499997	38.94298024	1.924277831
9	28.86181463	14.41996559	18	24	48.2230544	0.847500006	42.12324728	2.033284634
9	31.2351627	14.41996559	18	24	51.19746736	0.857500004	44.76636828	2.143716133
9	33.61096442	14.41996559	18	24	54.41839231	0.867500037	47.71556505	2.234292887
9	35.95848859	14.41996559	18	24	57.3742753	0.877500523	50.36808104	2.335415997
9	38.28862198	14.41996559	18	24	60.06210405	0.887499998	52.71833657	2.447941266
9	40.65250574	14.41996559	18	24	62.95310521	0.897499994	55.31833788	2.544941961
9	43.2	14.41996559	17.96668936	24	67.16997088	0.907500025	59.50751734	2.554170771
9	43.2	14.41996559	18	26.60130912	67.7354387	0.917499998	59.96474869	2.59024987
9	43.2	14.41996559	18	29.19384261	68.142683	0.92750001	60.26667992	2.625354495
9	43.2	14.41996559	18	31.77759133	68.55122679	0.9375	60.58199083	2.656432359
9	43.2	14.41996559	18	34.35503517	68.99915316	0.947499998	60.95175549	2.682486462
10	28.8	12.14853174	12	24	38.67372816	0.817500368	33.43758327	1.745395016
10	30.13295898	14.41996559	12	24	41.54843098	0.827500002	36.05654926	1.830641279
10	28.8	14.41996559	15.72898061	24	44.71577063	0.837500001	38.94298138	1.924277842
10	28.861813	14.41996559	18	24	48.22305263	0.847499999	42.1232458	2.033284538
10	31.23516309	14.41996559	18	24	51.1974679	0.857500006	44.76636877	2.143716148
10	33.61095584	14.41996559	18	24	54.41838095	0.8675	47.71555471	2.234292548
10	35.95855168	14.41996559	18	24	57.37435053	0.877500793	50.36814743	2.335418944
10	38.28862048	14.41996559	18	24	60.06210233	0.887499992	52.71833507	2.447941195
10	40.65250731	14.41996559	18	24	62.95310736	0.8975	55.31833988	2.544942008
10	43.2	14.41996559	17.96668375	24	67.16995699	0.907499999	59.50750642	2.554169779
10	43.2	14.41996559	18	26.60133163	67.73544242	0.917500084	59.9647515	2.590250171
10	43.2	14.41996559	18	29.19384464	68.14268331	0.927500018	60.26668015	2.625354521
10	43.2	14.41996559	18	31.77759144	68.55122681	0.937500001	60.58199084	2.656432361
10	43.2	14.41996559	18	34.35503558	68.99915324	0.9475	60.95175556	2.682486466
11	28.8	12.14844401	12	24	38.67366331	0.817500202	33.43752568	1.745392598
11	28.8	14.41996559	13.36700895	24	41.71722938	0.827500081	36.27092638	1.815448258
11	28.8	14.41996559	15.72898059	24	44.7157706	0.837500001	38.94298135	1.924277841
11	28.86181451	14.41996559	18	24	48.22305428	0.847500005	42.12324718	2.033284627
11	31.2351621	14.41996559	18	24	51.19746655	0.857500002	44.76636754	2.143716109
11	33.61096265	14.41996559	18	24	54.41838996	0.867500029	47.71556292	2.234292817
11	35.9584439	14.41996559	18	24	57.37422201	0.877500331	50.36803401	2.33541391
11	38.28862157	14.41996559	18	24	60.06210358	0.887499997	52.71833616	2.447941247
11	40.6525073	14.41996559	18	24	62.95310734	0.8975	55.31833987	2.544942008
11	43.2	14.41996559	17.96668387	24	67.16995726	0.907499999	59.50750663	2.554169798
11	43.2	14.41996559	18	26.60131058	67.73543895	0.917500003	59.96474888	2.590249889
11	43.2	14.41996559	18	29.1938446	68.14268331	0.927500018	60.26668015	2.625354521
11	43.2	14.41996559	18	31.77759124	68.55122678	0.9375	60.58199082	2.656432358
11	43.2	14.41996559	18	34.35503543	68.99915321	0.947499999	60.95175553	2.682486465
12	28.8	12.14834364	12	24	38.67358912	0.817500012	33.43745978	1.745389831
12	28.8	14.41996559	13.36699413	24	41.71721263	0.827500018	36.27091254	1.815447287
12	28.8	14.41996559	15.72897826	24	44.71576741	0.837499991	38.94297824	1.924277812
12	28.86181244	14.41996559	18	24	48.22305203	0.847499996	42.12324529	2.033284506
12	31.23516278	14.41996559	18	24	51.19746747	0.857500005	44.76636839	2.143716136
12	33.61096559	14.41996559	18	24	54.41839386	0.867500042	47.71556647	2.234292933
12	35.95839574	14.41996559	18	24	57.37416459	0.877500125	50.36798334	2.335411661
12	38.28862104	14.41996559	18	24	60.06210297	0.887499994	52.71833563	2.447941221
12	40.6525054	14.41996559	18	24	62.95310475	0.897499992	55.31833745	2.544941951
12	43.2	14.41996559	17.96668439	24	67.16995857	0.907500002	59.50750766	2.554169892
12	43.2	14.41996559	18	26.60130919	67.73543872	0.917499998	59.9647487	2.590249871
12	43.2	14.41996559	18	29.19383989	68.14268258	0.9275	60.26667961	2.625354459
12	43.2	14.41996559	18	31.77759139	68.5512268	0.9375	60.58199084	2.65643236
12	43.2	14.41996559	18	34.35503486	68.99915311	0.947499997	60.95175545	2.682486459
13	28.8	12.14853939	12	24	38.67373381	0.817500382	33.43758829	1.745395227
13	28.8	14.41996559	13.36699102	24	41.71720911	0.827500005	36.27090963	1.815447083
13	28.8	14.41996559	15.72897841	24	44.71576761	0.837499992	38.94297844	1.924277814
13	28.86181317	14.41996559	18	24	48.22305281	0.847499999	42.12324595	2.033284548
13	31.2351622	14.41996559	18	24	51.19746668	0.857500002	44.76636767	2.143716113
13	33.61096267	14.41996559	18	24	54.41838998	0.867500029	47.71556294	2.234292817
13	35.95853447	14.41996559	18	24	57.37433001	0.87750072	50.36812932	2.335418141
13	38.28862152	14.41996559	18	24	60.06210352	0.887499996	52.71833611	2.447941244
13	40.65250523	14.41996559	18	24	62.95310452	0.897499992	55.31833723	2.544941946
13	43.2	14.41996559	17.96668397	24	67.16995752	0.9075	59.50750683	2.554169816
13	43.2	14.41996559	18	26.60131561	67.73543978	0.917500023	59.9647495	2.590249957
13	43.2	14.41996559	18	29.19384472	68.14268332	0.927500019	60.26668016	2.625354522
13	43.2	14.41996559	18	31.77759124	68.55122678	0.9375	60.58199082	2.656432358
13	43.2	14.41996559	18	34.35503553	68.99915323	0.9475	60.95175555	2.682486466
14	28.8	12.14852831	12	24	38.67372562	0.817500361	33.43758101	1.745394921
14	28.8	14.41996559	13.36699049	24	41.71720852	0.827500003	36.27090914	1.815447048
14	28.8	14.41996559	15.72898064	24	44.71577067	0.837500001	38.94298141	1.924277842
14	28.8618133	14.41996559	18	24	48.22305296	0.8475	42.12324607	2.033284556
14	31.23516286	14.41996559	18	24	51.19746758	0.857500005	44.76636849	2.143716139
14	33.61098541	14.41996559	18	24	54.4184201	0.867500126	47.71559036	2.234293715
14	35.95836657	14.41996559	18	24	57.3741298	0.8775	50.36795264	2.335410299
14	38.28862228	14.41996559	18	24	60.06210439	0.8875	52.71833687	2.447941281
14	40.65250731	14.41996559	18	24	62.95310734	0.8975	55.31833987	2.544942008
14	43.2	14.41996559	17.9666838	24	67.16995711	0.907499999	59.50750651	2.554169787
14	43.2	14.41996559	18	26.60132878	67.73544195	0.917500073	59.96475115	2.590250133
14	43.2	14.41996559	18	29.19384491	68.14268335	0.927500019	60.26668018	2.625354525
14	43.2	14.41996559	18	31.77759142	68.5512268	0.937500001	60.58199084	2.65643236
14	43.2	14.41996559	18	34.35502813	68.99915188	0.947499971	60.95175441	2.682486394
15	28.8	12.14833785	12	24	38.67358484	0.817500001	33.43745598	1.745389671
15	28.8	14.41996559	13.36700006	24	41.71721934	0.827500043	36.27091808	1.815447675
15	28.8	14.41996559	15.72897946	24	44.71576905	0.837499996	38.94297984	1.924277827
15	28.86181457	14.41996559	18	24	48.22305434	0.847500005	42.12324723	2.033284631
15	31.23516297	14.41996559	18	24	51.19746772	0.857500006	44.76636861	2.143716143
15	33.6109648	14.41996559	18	24	54.4183928	0.867500038	47.7155655	2.234292901
15	35.95836658	14.41996559	18	24	57.37412981	0.8775	50.36795265	2.335410299
15	38.28862237	14.41996559	18	24	60.0621045	0.8875	52.71833696	2.447941285
15	40.65250598	14.41996559	18	24	62.95310553	0.897499995	55.31833818	2.544941968
15	43.2	14.41996559	17.96668397	24	67.16995753	0.9075	59.50750684	2.554169817
15	43.2	14.41996559	18	26.60130926	67.73543873	0.917499998	59.96474871	2.590249871
15	43.2	14.41996559	18	29.19384245	68.14268297	0.92750001	60.2666799	2.625354493
15	43.2	14.41996559	18	31.77759128	68.55122678	0.9375	60.58199082	2.656432359
15	43.2	14.41996559	18	34.35503532	68.99915319	0.947499999	60.95175552	2.682486464
16	28.8	11.64358243	12.23874518	24	38.42987497	0.817500401	33.26116012	1.722918165
16	28.8	14.41996559	13.36699188	24	41.71721009	0.827500009	36.27091044	1.815447139
16	31.99725758	14.41996559	12.55339378	24	44.02998088	0.8375	38.37125132	1.886257654
16	34.13955386	14.41996559	12.79454783	24	46.59707405	0.847500087	40.72069581	1.958807767
16	31.98602875	14.41996559	17.29551773	24	50.94442473	0.857500009	44.6572291	2.095747948
16	34.1832017	14.41996559	17.46284008	24	54.12276014	0.867500849	47.55005626	2.190918095
16	36.33555252	14.41996559	17.64558418	24	57.08299186	0.877500771	50.17313756	2.303302433
16	38.62459194	14.41996559	17.6860724	24	59.75538232	0.887500131	52.50335022	2.417362574
16	43.2	14.41996559	15.65634924	24	61.94006756	0.8975	54.76092299	2.393066543
16	43.2	14.41996559	17.96671997	24	67.17004675	0.907500168	59.50757695	2.554176189
16	43.2	14.41996559	18	26.34036051	67.69197104	0.916500049	59.93169265	2.586779304
16	43.2	14.41996559	18	28.93534519	68.10291163	0.9265	60.23713837	2.621944528
16	43.2	14.41996559	18	31.77759133	68.55122679	0.9375	60.58199083	2.656432359
16	43.2	14.41996559	17.95487195	34.40937673	68.8963571	0.947500163	60.87343827	2.674326787
17	28.8	12.14862165	12	24	38.67379462	0.817500538	33.43764229	1.745397494
17	28.8	14.41996559	13.36698169	24	41.71719857	0.827499965	36.27090092	1.815446472
17	31.96558369	14.41996559	12.58567301	24	44.03194858	0.83750001	38.37268978	1.886434069
17	33.91539714	14.41996559	13.02031581	24	46.66153124	0.847500445	40.76613057	1.965148628
17	31.83949981	14.41996559	17.4365831	24	50.9951766	0.857500558	44.69354675	2.10055939
17	34.01952618	14.41996559	17.61935678	24	54.21089942	0.867500167	47.61274325	2.199402258
17	36.12564694	14.41996559	17.84439851	24	57.24692545	0.877499985	50.29025318	2.318908542
17	38.35034052	14.41996559	17.9431877	24	60.0063123	0.887500582	52.68253244	2.441278675
17	41.26113183	14.41996559	17.44734977	24	62.53910975	0.897500629	55.08212877	2.48567939
17	43.2	14.41996559	17.96668355	24	67.16995648	0.907499998	59.50750602	2.554169742
17	43.2	14.41996559	18	26.60131393	67.7354395	0.917500016	59.96474929	2.590249934
17	43.2	14.41996559	18	29.19383988	68.14268258	0.9275	60.26667961	2.625354459
17	43.2	14.41996559	18	31.77759128	68.55122678	0.9375	60.58199082	2.656432359
17	43.2	14.41996559	18	34.35503575	68.99915327	0.9475	60.95175558	2.682486468
18	28.8	10.18700145	12.53545267	24.34357098	37.71787564	0.817499992	32.66548741	1.684142327
18	31.69462516	9.777844117	12.50132898	24	39.69882638	0.82749994	34.42973385	1.756377645
18	33.89309408	10.0186048	12.57643568	24	41.84354899	0.837500008	36.42676418	1.805608782
18	34.86307968	10.40004039	12.64380711	25.26701369	43.25979574	0.847499977	37.73743515	1.84080098
18	35.28716551	10.63988982	12.66152325	27.21555692	44.16128505	0.857500015	38.56372885	1.865866376
18	34.738736	10.46751226	12.57448818	30.44515354	44.01147592	0.867500057	38.46314167	1.849458936
18	35.50681461	11.82062924	14.5299219	29.54744501	48.03681434	0.877494968	41.89196082	2.048300218
18	37.07577709	14.41996559	17.38532533	25.85711999	57.70307474	0.886500008	50.73000267	2.324375185
18	43.2	14.41996559	15.6563492	24	61.94006748	0.8975	54.76092292	2.393066541
18	35.06908752	14.41996559	17.21922045	33.7395976	56.05700025	0.907500367	49.26469291	2.264119811
18	38.57260443	12.95801633	17.56044664	32.3728967	58.15521203	0.916560521	50.95232977	2.400979167
18	43.2	14.41996559	17.41616033	29.62211507	66.79398381	0.926500166	59.1537368	2.546768535
18	43.2	14.41996559	17.33925641	32.29470655	67.03900835	0.936500109	59.33584419	2.567741079
18	43.2	14.41996559	17.28706836	34.92811059	67.38141367	0.94650001	59.62239986	2.586357772
19	28.8	12.14871217	12	24	38.67386153	0.817500709	33.43770172	1.745399989
19	28.8	14.41996559	13.36698994	24	41.7172079	0.8275	36.27090863	1.815447012
19	31.97224472	14.41996559	12.57888845	24	44.0315244	0.837499996	38.3723974	1.886390135
19	33.97534845	14.41996559	12.96017845	24	46.6442877	0.847500288	40.75468123	1.963217212
19	31.86858948	14.41996559	17.40875126	24	50.98525545	0.857500692	44.68693301	2.099456915
19	34.05078872	14.41996559	17.58967225	24	54.1943726	0.867500476	47.60173116	2.197564001
19	36.16982828	14.41996559	17.80285239	24	57.21277192	0.877499999	50.26732564	2.315166517
19	38.41362228	14.41996559	17.88432689	24	59.94838919	0.887500013	52.64367955	2.434921888
19	41.37927048	14.41996559	17.33799787	24	62.46718614	0.897500575	55.03372777	2.477838457
19	43.2	14.41996559	17.96668383	24	67.16995717	0.907499999	59.50750656	2.554169792
19	43.2	14.41996559	18	26.60132381	67.73544113	0.917500054	59.96475053	2.590250066
19	43.2	14.41996559	18	29.19384634	68.14268357	0.927500025	60.26668035	2.625354543
19	43.2	14.41996559	18	31.77759128	68.55122678	0.9375	60.58199082	2.656432359
19	43.2	14.41996559	18	34.35503611	68.99915333	0.947500002	60.95175564	2.682486472
20	28.8	11.22944755	12.42271207	24	38.23940817	0.817500766	33.11088062	1.709522295
20	28.8	14.41996559	12.8387023	24.60202431	41.23014159	0.827500055	35.88739906	1.780927835
20	32.00461604	14.41996559	12.54606836	24	44.0297432	0.837500756	38.37108402	1.886234194
20	34.21669353	14.41996559	12.71617762	24	46.57491428	0.847499998	40.7031426	1.957272238
20	36.19117741	14.41996559	13.09825366	24	49.01117664	0.857500089	42.86078798	2.050145277
20	34.28387477	14.41996559	17.36525902	24	54.0665736	0.867500099	47.50553044	2.187031158
20	36.44769988	14.41996559	17.53771154	24	56.99324866	0.877500814	50.10208083	2.297073561
20	38.77389007	14.41996559	17.54363507	24	59.61825105	0.8875	52.39438584	2.407973536
20	43.2	14.41996559	15.65649604	24	61.94037929	0.89750062	54.76121703	2.393072441
20	43.2	14.41996559	17.76160374	24.25371326	66.72044947	0.90750032	59.14947011	2.523679143
20	43.2	14.41996559	17.80595157	26.57483323	67.25262232	0.916500055	59.58159004	2.557030371
20	43.2	14.41996559	17.77754911	29.20159861	67.59527536	0.926500056	59.832722	2.587537631
20	43.2	14.40554562	17.72232147	32.10964449	67.89595685	0.937482184	60.05909209	2.612308289
20	43.2	14.41996559	17.68319903	34.73040729	68.28788627	0.947499993	60.39113833	2.6322695
21	28.8	12.1483633	12	24	38.67360365	0.817500049	33.43747269	1.745390373
21	28.8	14.41996559	13.36698986	24	41.71720781	0.8275	36.27090856	1.815447007
21	31.94343976	14.41996559	12.60820933	24	44.03339339	0.837500078	38.37362045	1.886605449
21	33.76358934	14.41996559	13.17168877	24	46.7047945	0.847499998	40.79300266	1.970612392
21	31.77384132	14.41996559	17.4992197	24	51.01754504	0.857500433	44.70756727	2.103342057
21	33.92366551	14.41996559	17.71002837	24	54.2612258	0.867500001	47.64403492	2.205747211
21	36.00385163	14.41996559	17.95802452	24	57.34000715	0.877500268	50.3483848	2.330558655
21	38.28862208	14.41996559	18	24	60.06210416	0.887499999	52.71833667	2.447941271
21	41.00059078	14.41996559	17.68634493	24	62.70800807	0.897500064	55.18786465	2.506733697
21	43.2	14.41996559	17.96668362	24	67.16995665	0.907499998	59.50750615	2.554169754
21	43.2	14.41996559	18	26.6013367	67.73544326	0.917500104	59.96475214	2.590250239
21	43.2	14.41996559	18	29.19383982	68.14268257	0.9275	60.2666796	2.625354458
21	43.2	14.41996559	18	31.77759125	68.55122678	0.9375	60.58199082	2.656432359
21	43.2	14.41996559	18	34.35503582	68.99915328	0.947500001	60.95175559	2.682486469
22	28.8	11.20418367	12.43345204	24	38.22801325	0.817500005	33.10155743	1.708831713
22	28.8	14.41996559	12.81523157	24.62833301	41.20959686	0.827500078	35.87058037	1.779685813
22	32.01124932	14.41996559	12.5391091	24	44.0291397	0.837499995	38.37056474	1.886206119
22	34.22392099	14.41996559	12.70883106	24	46.57286141	0.847500059	40.70145827	1.95714939
22	36.21010426	14.41996559	13.07929902	24	49.00082984	0.857500629	42.85232365	2.04951778
22	34.29058462	14.41996559	17.35871548	24	54.06276497	0.867499992	47.50239884	2.186805482
22	36.45709233	14.41996559	17.52863233	24	56.98567642	0.877500825	50.09588569	2.296614524
22	38.78489284	14.41996559	17.53307579	24	59.60814222	0.887499992	52.38607787	2.407373247
22	43.2	14.41996559	15.65634929	24	61.94006767	0.8975	54.76092309	2.393066545
22	43.2	14.41996559	17.74406107	24.27502054	66.68232655	0.907499992	59.11823274	2.521383941
22	43.2	14.41996559	17.78630516	26.5982832	67.20859567	0.916500053	59.54557737	2.554359024
22	43.2	14.41996559	17.75940669	29.2230362	67.55438588	0.926500047	59.79921648	2.585076292
22	43.2	14.41996559	17.70358897	32.13148404	67.88032118	0.937500536	60.04937833	2.610334303
22	43.2	14.41996559	17.66157311	34.75557261	68.24017435	0.947499996	60.35204764	2.629395735
