"Status Code/Type"	"Row Name"	"Run #"	Weight_MeanLoad	Weight_MeanMass	Weight_ReliableLoad	Weight_SDLoad	A	B	C	D	MeanLoad	MeanMass	ObjFunc	ReliableLoad	SDLoad	"Design Feasibility"	"Objective and Penalty"	"Objective Function"	"Penalty Function"
OK	Task[1].Optimization1[1]/Subflow[1]	1	1	1	1	2	36	12	15	30	49.44507558390094	0.8836896070453667	129.04552867830682	43.13727827712544	2.102615227496951	3	129.05479622023967	129.04552867830682	0.0092675419328399
OK	Task[1].Optimization1[1]/Subflow[2]	2	1	1	1	2	36.51472473144531	12.133505821228027	15.027859687805176	30.08292007446289	50.16342111797912	0.8865603065009737	130.5917119131493	43.76519717216712	2.1327576716614907	1	130.6313200447281	130.5917119131493	0.0396081315788137
OK	Task[1].Optimization1[1]/Subflow[3]	3	1	1	1	2	36.31073760986328	11.91991901397705	14.865394592285156	29.90957260131836	49.431042565995774	0.8839688830236402	130.55077888822882	43.11784807253892	2.1044143035338143	1	130.5620709453165	130.55077888822882	0.01129205708768
OK	Task[1].Optimization1[1]/Subflow[4]	4	1	1	1	2	35.49673843383789	11.874430656433105	15.39087963104248	29.812707901000977	49.30897193547207	0.8822444000529229	123.56014327488185	43.042997477472724	2.0886741709943903	3	123.56212711621328	123.56014327488185	0.0019838413314265
OK	Task[1].Optimization1[1]/Subflow[5]	5	1	1	1	2	35.595787048339844	11.855082511901855	15.166281700134277	29.534887313842773	49.027232044746995	0.8805883745919681	126.0125964990118	42.77863647426163	2.0828811640751717	7	126.0125964990118	126.0125964990118	0
OK	Task[1].Optimization1[1]/Subflow[6]	6	1	1	1	2	35.382564544677734	11.66378116607666	15.248723983764648	29.937692642211914	48.7446041970859	0.8813254752930116	125.5587994879802	42.53684233047188	2.069269825069034	3	125.55893520144728	125.5587994879802	0.0001357134670891
OK	Task[1].Optimization1[1]/Subflow[7]	7	1	1	1	2	35.393924713134766	12.033693313598633	15.300477027893066	30.86153793334961	49.44612132889437	0.8858245056964326	126.26488826453385	43.16017839067351	2.0953303820827385	1	126.29470722775591	126.26488826453385	0.0298189632220594
OK	Task[1].Optimization1[1]/Subflow[8]	8	1	1	1	2	35.70579147338867	11.708317756652832	15.027774810791016	29.16655731201172	48.69939271343006	0.8787817313164763	126.7248905253332	42.482879054123856	2.0721871116905506	1	126.72495155904046	126.7248905253332	0.0000610337072669
OK	Task[1].Optimization1[1]/Subflow[9]	9	1	1	1	2	35.13525390625	11.797493934631348	15.422003746032715	29.85422134399414	48.89231419530002	0.8808714311831537	122.99913553293732	42.677721207814955	2.071546882808949	9	122.99913553293732	122.99913553293732	0
OK	Task[1].Optimization1[1]/Subflow[10]	10	1	1	1	2	35.23222351074219	11.947200775146484	15.842586517333984	29.79473304748535	49.77390235427856	0.8830537284288936	115.04099806700378	43.49657710884298	2.0924577958063892	3	115.04640153921234	115.04099806700378	0.0054034722085571
OK	Task[1].Optimization1[1]/Subflow[11]	11	1	1	1	2	35.38967514038086	11.849513053894043	15.769807815551758	30.064348220825195	49.739809237772086	0.8843390190580415	117.21008439005993	43.45968081171516	2.09339219651537	3	117.22436756278348	117.21008439005993	0.0142831727235552
OK	Task[1].Optimization1[1]/Subflow[12]	12	1	1	1	2	35.09754180908203	11.837140083312988	15.505078315734863	29.325300216674805	48.94173857599097	0.879023795203627	120.61922991843846	42.7272459598342	2.0715134254470904	9	120.61922991843846	120.61922991843846	0
OK	Task[1].Optimization1[1]/Subflow[13]	13	1	1	1	2	35.660335540771484	11.79794692993164	14.889851570129395	29.59874725341797	48.646589902274016	0.8798563580621337	128.3456785012918	42.431785065945	2.0716174996510555	7	128.3456785012918	128.3456785012918	0
OK	Task[1].Optimization1[1]/Subflow[14]	14	1	1	1	2	36.34138870239258	11.884237289428711	16.24623680114746	30.305496215820312	51.49173918087325	0.8914408374107795	109.5662561006734	45.055620166888076	2.1453894579082107	3	109.7059114443502	109.5662561006734	0.1396553436768125
OK	Task[1].Optimization1[1]/Subflow[15]	15	1	1	1	2	35.33382034301758	11.90377426147461	15.427491188049316	30.332950592041016	49.312908358348025	0.883808525778398	123.77848576441966	43.050449248702904	2.0875023792090888	1	123.78859093668004	123.77848576441966	0.0101051722603845
OK	Task[1].Optimization1[1]/Subflow[16]	16	1	1	1	2	34.26139450073242	12.090238571166992	15.919875144958496	29.577743530273438	49.003532332264015	0.8786001040728613	114.20023037952637	42.81310750003453	2.0634907692430966	3	114.20043525069947	114.20023037952637	0.000204871173094
OK	Task[1].Optimization1[1]/Subflow[17]	17	1	1	1	2	35.06840515136719	11.852924346923828	15.166034698486328	27.42111587524414	48.18645213780532	0.8699573435672534	121.43654104997574	42.03400225221544	2.0508323566746327	1	121.54129706117226	121.43654104997574	0.1047560111965208
