"Status Code/Type"	"Row Name"	"Run #"	Weight_MeanLoad	Weight_MeanMass	Weight_ReliableLoad	Weight_SDLoad	A	B	C	D	MeanLoad	MeanMass	ObjFunc	ReliableLoad	SDLoad	"Design Feasibility"	"Objective and Penalty"	"Objective Function"	"Penalty Function"
OK	Task[1].Optimization1[1]/Subflow[1]	1	1	1	1	2	36	12	15	30	49.44507558390094	0.8836896070453667	129.04552867830682	43.13727827712544	2.102615227496951	3	129.05479622023967	129.04552867830682	0.0092675419328399
OK	Task[1].Optimization1[1]/Subflow[2]	2	1	1	1	2	37.44	12	15	30	50.78259545008657	0.8898855938306199	134.74307855275276	44.29358422655137	2.163020329671152	1	134.8442271366574	134.74307855275276	0.1011485839046302
OK	Task[1].Optimization1[1]/Subflow[3]	3	1	1	1	2	36	12.481996559	15	30	50.086718584681385	0.884467392305338	128.59975638592834	43.7021129582245	2.1282181970364995	3	128.6151589439864	128.59975638592834	0.0154025580580364
OK	Task[1].Optimization1[1]/Subflow[4]	4	1	1	1	2	36	12	15.6	30	50.30646367165382	0.8862256762112436	121.42993225710018	43.938590357404884	2.1226407168855808	3	121.46491645217598	121.42993225710018	0.0349841950758013
OK	Task[1].Optimization1[1]/Subflow[5]	5	1	1	1	2	36	12	15	31.2	49.62841059047595	0.8884409266405725	130.5547178815334	43.30487313811066	2.1078619829037626	1	130.62564967454858	130.5547178815334	0.0709317930151649
OK	Task[1].Optimization1[1]/Subflow[6]	6	1	1	1	2	34.560001373291016	12.240997314453125	15.299999237060547	30.599998474121094	48.81010323786363	0.8815474134366074	126.16009117093233	42.59155702498	2.0728646346672557	1	126.16047507065537	126.16009117093233	0.0003838997230279
OK	Task[1].Optimization1[1]/Subflow[7]	7	1	1	1	2	35.279998779296875	12.36149787902832	15.44999885559082	29.099998474121094	49.727361250270725	0.8795376451645757	120.74132962571275	43.41418392418186	2.104408581003182	9	120.74132962571275	120.74132962571275	0
OK	Task[1].Optimization1[1]/Subflow[8]	8	1	1	1	2	34.91999816894531	12.54224681854248	15.67499828338623	28.049997329711914	49.78254537622415	0.8751237273543401	113.84356017281459	43.483942537169185	2.0995503813981795	3	113.86280949870786	113.84356017281459	0.0192493258932679
OK	Task[1].Optimization1[1]/Subflow[9]	9	1	1	1	2	34.73999786376953	12.632619857788086	15.787498474121094	29.324996948242188	50.05798448569705	0.8799929057058234	114.65590912522555	43.736628191671564	2.1071349245332582	9	114.65590912522555	114.65590912522555	0
OK	Task[1].Optimization1[1]/Subflow[10]	10	1	1	1	2	34.11000061035156	12.225936889648438	16.18124771118164	28.98749542236328	49.30968855945689	0.8769423440046509	107.07899548119929	43.11168173704704	2.0660181186818756	3	107.08441964045578	107.07899548119929	0.0054241592564893
