"Status Code/Type"	"Row Name"	"Run #"	Weight_MeanLoad	Weight_MeanMass	Weight_ReliableLoad	Weight_SDLoad	A	B	C	D	MeanLoad	MeanMass	ObjFunc	ReliableLoad	SDLoad	"Design Feasibility"	"Objective and Penalty"	"Objective Function"	"Penalty Function"
OK	Task[1].Optimization1[1]/Subflow[1]	1	1	1	1	2	38.36264591439689	10.006278933686731	13.107164110780499	31.073838406958114	46.9998347664845	0.8871993396486375	123.34461000576243	41.043952043611284	1.9853094665883164	3	123.3938454379459	123.34461000576243	0.0492354321834641
OK	Task[1].Optimization1[1]/Subflow[2]	2	1	1	1	2	33.70415197985809	10.25082590227985	15.245319295033188	33.31233691920348	46.00084538792687	0.8857173436851694	130.29564488087476	40.13243360719093	1.9561522622203817	1	130.32415387724762	130.29564488087476	0.0285089963728632
OK	Task[1].Optimization1[1]/Subflow[3]	3	1	1	1	2	42.81942778667887	12.540373911995271	15.526756694895857	26.13797207598993	58.08959120104309	0.9001913520936726	56.920037318870186	51.15648755811458	2.31105227156694	3	57.39188088643656	56.920037318870186	0.4718435675663752
OK	Task[1].Optimization1[1]/Subflow[4]	4	1	1	1	2	30.540041199359123	11.76922354637156	13.621789883268482	24.591439688715955	41.13828386232608	0.8330710919378541	150.25045131381137	35.643928769983575	1.8314657430545607	1	152.95291043374684	150.25045131381137	2.7024591199354697
OK	Task[1].Optimization1[1]/Subflow[5]	5	1	1	1	2	32.35105516136416	13.767889372392007	15.100114442664225	30.332066834515906	47.90126766890826	0.8728433239304151	129.4833645780891	41.752863430448876	2.049483797167447	1	129.53192467002907	129.4833645780891	0.0485600919399833
OK	Task[1].Optimization1[1]/Subflow[6]	6	1	1	1	2	37.643030441748685	9.813877469073319	14.973403524834058	35.80865186541543	49.39191177839617	0.9111476004992631	139.6892622910642	43.12285437103783	2.089701828595846	1	140.8536360128602	139.6892622910642	1.1643737217959904
OK	Task[1].Optimization1[1]/Subflow[7]	7	1	1	1	2	29.587731746395058	11.14612522519234	14.390386816205082	31.955504692149233	41.41281193400452	0.8604183380774483	152.19547632837032	35.95474457949925	1.819369737879227	1	152.63781611152814	152.19547632837032	0.4423397831578164
OK	Task[1].Optimization1[1]/Subflow[8]	8	1	1	1	2	34.16184939345388	10.469704632665751	13.38420691233692	34.377477683680475	44.89757882648313	0.8842892441841708	108.02035053993143	39.27172472183585	1.8752990835828083	1	108.03421104714661	108.02035053993143	0.0138605072151888
OK	Task[1].Optimization1[1]/Subflow[9]	9	1	1	1	2	37.72938429846647	12.652166811923555	15.441428244449531	29.504417486839095	52.59542522144928	0.8921086590522382	129.33552161709144	45.913660921972934	2.2272718476975335	1	129.4936137167515	129.33552161709144	0.1580920996600564
OK	Task[1].Optimization1[1]/Subflow[10]	10	1	1	1	2	34.70238498512246	12.640987521930727	16.356054016937513	25.75912108033875	50.37271939677177	0.8682866571543199	91.42010080658144	44.091940529485754	2.0936090118796877	1	91.56714128224412	91.42010080658144	0.1470404756626771
OK	Task[1].Optimization1[1]/Subflow[11]	11	1	1	1	2	33.733156328679335	10.933865811249563	15.813962005035478	33.10048065918974	47.38249229292174	0.8882571231800246	121.21516396747472	41.392222689435485	1.9967718480078265	1	121.28263477091419	121.21516396747472	0.0674708034394639
OK	Task[1].Optimization1[1]/Subflow[12]	12	1	1	1	2	31.874680704966813	13.836950907281913	14.68235294117647	31.24705882352941	46.9200732195669	0.8727183583717311	133.33464803039521	40.877306661684905	2.0142709668917016	1	133.3851994323263	133.33464803039521	0.0505514019310849
OK	Task[1].Optimization1[1]/Subflow[13]	13	1	1	1	2	29.044119935912107	14.310526224807052	13.217761501487754	27.233691920347905	42.047208867669525	0.8398784430952455	113.59268768318805	36.62555988163368	1.8072301883354926	1	115.55342381575225	113.59268768318805	1.9607361325642108
OK	Task[1].Optimization1[1]/Subflow[14]	14	1	1	1	2	41.68232547493706	12.35900464145373	16.662577248798353	34.34470130464637	59.56117799705898	0.9326129338425477	105.22935454044443	52.29777068011033	2.4211543403151	1	108.64210068897228	105.22935454044443	3.4127461485278374
OK	Task[1].Optimization1[1]/Subflow[15]	15	1	1	1	2	40.557088578622114	13.44346931871855	15.867154955367361	32.624948500801096	58.04533605953051	0.9194623904813967	128.03335865777228	50.782422251114724	2.420989836213762	1	129.92857781467086	128.03335865777228	1.895219156898586
OK	Task[1].Optimization1[1]/Subflow[16]	16	1	1	1	2	39.19674067292287	13.168694138368508	16.749187457084002	30.94346532387274	57.41392169447196	0.9104347610016308	112.37676620192985	50.29130250546847	2.3742246044858453	1	113.48672771442678	112.37676620192985	1.1099615124969209
OK	Task[1].Optimization1[1]/Subflow[17]	17	1	1	1	2	36.357610437170976	12.823754203721373	17.935545891508355	30.22641336690318	55.87586180932455	0.900067531539894	108.39918587844988	48.92977053210383	2.315381516082133	1	108.86496051881771	108.39918587844988	0.4657746403678253
OK	Task[1].Optimization1[1]/Subflow[18]	18	1	1	1	2	33.96585030899519	11.717960617917603	12.212039368276493	34.31357289997711	44.6429693601982	0.8798700750703153	100.11267463191723	39.072049435654904	1.856987549673379	7	100.11267463191723	100.11267463191723	0
OK	Task[1].Optimization1[1]/Subflow[19]	19	1	1	1	2	34.30049897001602	11.347793732826124	13.11311512932021	31.8974593728542	45.077372132634174	0.8749078507076566	108.54620536809955	39.39835886936628	1.8930189389469065	1	108.56765845694665	108.54620536809955	0.0214530888470943
