Config	A	B	C	D	MeanLoad	MeanMass	ReliableLoad	SDLoad
8	32.11406132	9.6	16.99853733	36	46.03428603	0.896500056	38.69194214	1.916030256
8	34.44723795	9.6	17.01122429	36	48.69427292	0.906499999	40.69714032	1.999641543
8	36.72045155	9.6	17.05599723	36	51.06299637	0.916499994	42.26607891	2.097250278
8	43.2	9.6	13.05887676	36	52.73674997	0.926499997	44.40678057	2.040829414
8	43.2	9.6	15.38044525	36	56.05431263	0.936500002	46.32111848	2.206036508
8	43.2	9.6	17.7038679	36	59.92085577	0.946500001	49.14288864	2.321418438
9	28.8	12.14834456	12	24	38.6735898	0.817500014	32.5808183	1.745389856
9	28.8	14.41996559	13.36701508	24	41.71723631	0.827500107	35.12552864	1.81544866
9	28.8	14.41996559	15.72898064	24	44.71577067	0.837500001	37.31008024	1.924277842
9	28.86181265	14.41996559	18	24	48.22305225	0.847499997	39.95456039	2.033284518
9	31.23516281	14.41996559	18	24	51.19746751	0.857500005	42.00642976	2.143716137
9	33.61096476	14.41996559	18	24	54.41839275	0.867500038	44.43426323	2.2342929
9	35.95836656	14.41996559	18	24	57.37412979	0.8775	46.46584727	2.335410298
9	38.28862191	14.41996559	18	24	60.06210397	0.887499998	48.07727111	2.447941263
9	40.65250559	14.41996559	18	24	62.953105	0.897499993	49.99964587	2.544941956
9	43.2	14.41996559	17.96668397	24	67.16995753	0.9075	54.12239062	2.554169818
9	43.2	14.41996559	18	26.60130911	67.7354387	0.917499998	54.31664993	2.59024987
9	43.2	14.41996559	18	29.19384291	68.14268304	0.927500012	54.35771056	2.625354498
9	43.2	14.41996559	18	31.77759136	68.55122679	0.9375	54.43796103	2.65643236
9	43.2	14.41996559	18	34.35503517	68.99915316	0.947499998	54.60768592	2.682486462
10	28.8	12.14853841	12	24	38.67373309	0.81750038	32.58092428	1.745395199
10	28.8	14.41996559	13.36700233	24	41.7172219	0.827500053	35.1255203	1.815447824
10	28.8	14.41996559	15.7289806	24	44.71577062	0.837500001	37.31008019	1.924277842
10	28.86181463	14.41996559	18	24	48.2230544	0.847500006	39.9545616	2.033284634
10	31.23516293	14.41996559	18	24	51.19746767	0.857500005	42.00642988	2.143716142
10	33.61095589	14.41996559	18	24	54.418381	0.867500001	44.43425461	2.234292549
10	35.95836656	14.41996559	18	24	57.3741298	0.8775	46.46584727	2.335410298
10	38.28862076	14.41996559	18	24	60.06210265	0.887499993	48.07727034	2.447941208
10	40.65250731	14.41996559	18	24	62.95310735	0.8975	49.9996477	2.544942008
10	43.2	14.41996559	17.96668372	24	67.1699569	0.907499999	54.12239045	2.554169772
10	43.2	14.41996559	18	26.60133686	67.73544329	0.917500104	54.31665066	2.590250241
10	43.2	14.41996559	18	29.19383989	68.14268258	0.9275	54.35771051	2.625354459
10	43.2	14.41996559	18	31.77759154	68.55122682	0.937500001	54.43796104	2.656432362
10	43.2	14.41996559	18	34.35503557	68.99915324	0.9475	54.60768595	2.682486466
11	28.8	12.14848742	12	24	38.6736954	0.817500284	32.5808964	1.745393794
11	28.8	14.41996559	13.36699053	24	41.71720857	0.827500003	35.12551258	1.815447051
11	28.8	14.41996559	15.72897901	24	44.71576843	0.837499994	37.31007817	1.924277821
11	28.8618133	14.41996559	18	24	48.22305296	0.8475	39.95456079	2.033284556
11	31.27495681	14.41996559	17.96387581	24	51.18431338	0.857499979	42.02898238	2.139547966
11	33.61096384	14.41996559	18	24	54.41839154	0.867500034	44.43426234	2.234292864
11	35.95836657	14.41996559	18	24	57.37412981	0.8775	46.46584728	2.335410299
11	38.28862104	14.41996559	18	24	60.06210298	0.887499994	48.07727053	2.447941222
11	40.65250507	14.41996559	18	24	62.95310429	0.897499991	49.99964532	2.544941941
11	43.2	14.41996559	17.96668374	24	67.16995695	0.907499999	54.12239046	2.554169776
11	43.2	14.41996559	18	26.60132672	67.73544161	0.917500065	54.31665039	2.590250105
11	43.2	14.41996559	18	29.19384044	68.14268266	0.927500002	54.35771052	2.625354466
11	43.2	14.41996559	18	31.77759147	68.55122681	0.937500001	54.43796104	2.656432361
11	43.2	14.41996559	18	34.35503533	68.99915319	0.947499999	54.60768593	2.682486464
12	28.8	12.14852224	12	24	38.67372113	0.81750035	32.58091544	1.745394754
12	28.8	14.41996559	13.3671812	24	41.71742411	0.827500813	35.12563739	1.815459545
12	31.81583292	14.41996559	12.73740603	24	44.04254154	0.837500515	36.91130282	1.888284766
12	28.8618103	14.41996559	18	24	48.2230497	0.847499987	39.95455896	2.033284381
12	31.53807339	14.41996559	17.72149558	24	51.09706996	0.857500424	42.13418292	2.116942021
12	33.69360298	14.41996559	17.92428329	24	54.37792113	0.867499985	44.47203642	2.225520693
12	35.95836657	14.41996559	18	24	57.37412981	0.8775	46.46584728	2.335410299
12	38.28861917	14.41996559	18	24	60.06210083	0.887499986	48.07726926	2.447941132
12	40.65259761	14.41996559	18	24	62.95323047	0.897500375	49.99974327	2.544944715
12	43.2	14.41996559	17.96669915	24	67.16999514	0.907500071	54.12240079	2.554172503
12	43.2	14.41996559	18	26.60131164	67.73543912	0.917500007	54.31665	2.590249903
12	43.2	14.41996559	18	29.19383988	68.14268258	0.9275	54.35771051	2.625354459
12	43.2	14.41996559	18	31.77759131	68.55122679	0.9375	54.43796103	2.656432359
12	43.2	14.41996559	18	34.35507742	68.99916089	0.947500163	54.60768922	2.682486875
13	28.8	12.14853843	12	24	38.6737331	0.81750038	32.5809243	1.7453952
13	28.8	14.41996559	13.36699002	24	41.71720799	0.827500001	35.12551224	1.815447018
13	31.88618266	14.41996559	12.66626913	24	44.03727304	0.837500071	36.91409216	1.887217645
13	28.8618133	14.41996559	18	24	48.22305296	0.8475	39.95456079	2.033284556
13	31.672833	14.41996559	17.5949239	24	51.05167104	0.857500137	42.16057402	2.108446943
13	33.84652432	14.41996559	17.78242273	24	54.30102096	0.867499987	44.51829728	2.21164234
13	35.95836663	14.41996559	18	24	57.37412987	0.8775	46.46584732	2.335410301
13	38.28862038	14.41996559	18	24	60.06210221	0.887499991	48.07727008	2.44794119
13	40.97321908	14.41996559	17.7114443	24	62.72694329	0.897500834	50.13364187	2.509312796
13	43.2	14.41996559	17.96668389	24	67.16995733	0.9075	54.12239056	2.554169803
13	43.2	14.41996559	18	26.60136878	67.73544856	0.917500227	54.3166515	2.590250669
13	43.2	14.41996559	18	29.19383982	68.14268257	0.9275	54.35771051	2.625354458
13	43.2	14.41996559	18	31.77759209	68.55122691	0.937500003	54.43796107	2.656432368
13	43.2	14.41996559	18	34.35503584	68.99915328	0.947500001	54.60768597	2.682486469
14	28.8	12.14833905	12	24	38.67358573	0.817500003	32.58081529	1.745389704
14	28.8	14.41996559	13.36707133	24	41.71729991	0.827500346	35.12556547	1.815452346
14	31.92999482	14.41996559	12.62190013	24	44.03432026	0.837500225	36.91482864	1.886728865
14	33.60133757	14.41996559	13.33268607	24	46.75089901	0.847500085	38.93274525	1.977138559
14	31.76590344	14.41996559	17.50682782	24	51.02034137	0.85750067	42.16913709	2.103711516
14	33.94963947	14.41996559	17.68553889	24	54.24768935	0.86750004	44.5331363	2.203922985
14	36.06942757	14.41996559	17.89699917	24	57.29005634	0.877499985	46.4877655	2.324036451
14	38.31409384	14.41996559	17.97655125	24	60.03900035	0.887500035	48.08174549	2.445123193
14	41.23520157	14.41996559	17.47123935	24	62.55522003	0.897500444	50.17963361	2.48752753
14	43.2	14.41996559	17.96668376	24	67.16995701	0.907499999	54.12239048	2.55416978
14	43.2	14.41996559	18	26.60145859	67.73546339	0.917500571	54.31665387	2.590251872
14	43.2	14.41996559	18	29.19384693	68.14268366	0.927500027	54.35771063	2.625354551
14	43.2	14.41996559	18	31.77759129	68.55122678	0.9375	54.43796103	2.656432359
14	43.2	14.41996559	18	34.35503623	68.99915336	0.947500002	54.607686	2.682486473
15	28.8	12.14834413	12	24	38.67358948	0.817500013	32.58081807	1.745389844
15	28.8	14.41996559	13.36698999	24	41.71720795	0.827500001	35.12551222	1.815447015
15	31.93793775	14.41996559	12.6137903	24	44.03374444	0.837500043	36.91482201	1.886653444
15	33.74025653	14.41996559	13.19496731	24	46.71154642	0.84750032	38.93776369	1.971520064
15	31.79909416	14.41996559	17.47505591	24	51.00876281	0.857499995	42.17015569	2.102213966
15	33.98847676	14.41996559	17.6487904	24	54.22726962	0.86750001	44.53547864	2.201339476
15	36.1187049	14.41996559	17.85099297	24	57.25244371	0.877500363	46.49199241	2.319531342
15	38.38329055	14.41996559	17.91252041	24	59.97603011	0.887499991	48.08937428	2.437894156
15	41.32921465	14.41996559	17.384441	24	62.49738187	0.897500826	50.18616708	2.481049656
15	43.2	14.41996559	17.9666839	24	67.16995736	0.9075	54.12239057	2.554169805
15	43.2	14.41996559	18	26.60153645	67.73547625	0.91750087	54.31665592	2.590252915
15	43.2	14.41996559	18	29.19384199	68.1426829	0.927500008	54.35771054	2.625354486
15	43.2	14.41996559	18	31.7775913	68.55122679	0.9375	54.43796103	2.656432359
15	43.2	14.41996559	18	34.35503578	68.99915327	0.947500001	54.60768597	2.682486468
16	28.8	11.38917238	12.35272326	24	38.31162249	0.817500048	32.43455442	1.714215283
16	28.8	14.41996559	12.94881213	24.47819614	41.32792221	0.82750054	34.93996564	1.787170469
16	32.00337078	14.41996559	12.54719368	24	44.02965497	0.837500158	36.91389517	1.886234317
16	34.19929	14.41996559	12.73389714	24	46.57991542	0.847500034	38.91563853	1.95758485
16	36.1286255	14.41996559	13.1612025	24	49.04594495	0.857500002	40.62184311	2.052328171
16	34.27412225	14.41996559	17.37473264	24	54.07204196	0.867500118	44.50291718	2.187364256
16	36.44233124	14.41996559	17.54279837	24	56.99737163	0.877500366	46.44191981	2.297330169
16	38.77321786	14.41996559	17.54427649	24	59.61886131	0.887499985	48.02183464	2.408010244
16	43.2	14.41996559	15.65634935	24	61.9400678	0.897500001	50.4865328	2.393066547
16	43.2	14.41996559	17.74951858	24.26836986	66.69417535	0.907499994	53.97227165	2.522092753
16	43.2	14.41996559	17.7878909	26.59639862	67.21214727	0.916500077	54.16046562	2.554572533
16	43.2	14.41996559	17.76112329	29.22116822	67.55827596	0.926500662	54.1906294	2.585309127
16	43.2	14.41996559	17.69793707	32.13604244	67.8673826	0.937492468	54.24773417	2.609563989
16	43.2	14.41996559	17.65319289	34.76530832	68.22171245	0.94749999	54.40579799	2.628299303
17	28.8	11.11150809	12.47329867	24	38.18692076	0.817500003	32.36322932	1.706413115
17	31.2568895	10.89248823	12.48150016	24	40.05258329	0.827500456	33.75565805	1.774390774
17	32.01591714	14.41996559	12.53434046	24	44.02886346	0.837499996	36.91341814	1.886192635
17	34.24366848	14.41996559	12.68869983	24	46.56720405	0.847500061	38.90883264	1.956830524
17	36.0706434	14.41996559	12.96306287	24.29369754	48.75434825	0.857500006	40.46726949	2.035568564
17	37.42707759	14.41996559	13.12642748	25.23234694	50.37198447	0.867500822	41.54115241	2.101289136
17	36.51032433	14.41996559	17.47695741	24	56.94241589	0.877500496	46.41589411	2.294179786
17	38.84675101	14.41996559	17.47356715	24	59.55133138	0.887499976	47.99078521	2.40421985
17	43.2	14.41996559	15.65634794	24	61.94006481	0.897499995	50.48653036	2.393066491
17	43.2	14.41996559	17.62946708	24.4137191	66.43469361	0.907499994	53.85958126	2.507499985
17	38.88052282	14.41996559	17.0922317	32.21363997	60.00458766	0.917431472	48.05393187	2.444448382
17	43.2	14.41996559	17.63652586	29.36727451	67.27935238	0.926500058	54.0732735	2.569637998
17	43.2	14.41996559	17.57198335	32.02682921	67.54589577	0.936500149	54.11503463	2.591414782
17	43.2	14.41996559	17.52089921	34.91799715	67.93222018	0.947499991	54.28502663	2.612201519
18	28.8	12.14859882	12	24	38.67377774	0.817500495	32.58095731	1.745396865
18	28.8	14.41996559	13.36698548	24	41.71720285	0.827499981	35.12550926	1.81544672
18	31.97617947	14.41996559	12.57488443	24	44.03128161	0.83750001	36.91452803	1.886366028
18	33.9921884	14.41996559	12.94337224	24	46.63959619	0.847500739	38.93513692	1.962709769
18	31.89623755	14.41996559	17.38222521	24	50.97576805	0.857500739	42.16854215	2.098478723
18	34.0936018	14.41996559	17.54879542	24	54.17138671	0.867500491	44.53348866	2.195210474
18	36.23574996	14.41996559	17.74051825	24	57.16137501	0.877499987	46.48880784	2.310039737
18	38.51169277	14.41996559	17.79267341	24	59.85891742	0.887500298	48.08694627	2.426105021
18	41.669506	14.41996559	17.06781491	24	62.30543818	0.897500802	50.18196494	2.462059427
18	43.2	14.41996559	17.96668424	24	67.16995818	0.907500001	54.12239079	2.554169864
18	43.2	14.41996559	18	26.60130912	67.7354387	0.917499998	54.31664993	2.59024987
18	43.2	14.41996559	18	29.19384537	68.14268342	0.927500021	54.3577106	2.625354531
18	43.2	14.41996559	18	31.7775914	68.5512268	0.937500001	54.43796103	2.65643236
18	43.2	14.41996559	18	34.35503627	68.99915336	0.947500002	54.60768601	2.682486473
19	28.8	10.9888159	12.52551788	24	38.13335758	0.817500002	32.3296426	1.703483928
19	31.49945171	10.30871313	12.47491754	24	39.85748356	0.827499992	33.63512101	1.763854097
19	33.62636252	10.74922618	12.54938826	24	42.16882934	0.837500231	35.53723587	1.82093293
19	34.26328611	14.41996559	12.66865746	24	46.56156753	0.847499998	38.90546333	1.956540851
19	35.67945444	14.41996559	12.83290386	24.88860931	48.30194731	0.857500059	40.20622909	2.011929201
19	36.45334049	14.41996559	12.89249251	26.593513	49.33964129	0.867500007	40.95507588	2.047506461
19	36.54965004	14.41996559	17.4387859	24	56.91056373	0.877500883	46.39871195	2.292580618
19	38.90948128	14.41996559	17.41297498	24	59.49376318	0.887499984	47.96040616	2.401390952
19	43.2	14.41996559	15.65634949	24	61.9400681	0.897500001	50.48653305	2.393066553
19	43.2	14.41996559	17.52614172	24.44132169	66.19403937	0.907140561	53.73795901	2.495604171
19	38.57010533	12.96690405	17.56790891	32.36407099	58.18134732	0.916562604	46.64030384	2.40219103
19	43.2	14.41996559	17.50067808	29.52491226	66.97899959	0.92650012	53.92429483	2.554868369
19	43.2	14.41996559	17.4358718	32.18412572	67.24815481	0.936500306	53.96782505	2.576851737
19	43.2	14.41996559	17.39142277	34.80999981	67.60485758	0.946500102	54.12517487	2.596120443
